iteration,total_iterations,elapsed_seconds,loss,pg_loss,vf_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,reward,episodes,wins,losses,draws,win_pct,loss_pct,draw_pct,episode_length,cities,lr,sps,eval_wins,eval_losses,eval_draws,eval_win_pct
551,2000,9609,1.9234,0.0147,3.7061,3.847,0.0107,0.11,24.28,0.94,0.0,940.0,487,436,17,52,46,2,279.0,0.11,0.0001,31925.0,,,,
552,2000,9625,1.9329,0.0216,3.7099,3.781,0.0112,0.12,30.1,0.94,0.0,969.0,523,437,9,54,45,1,271.0,0.08,0.0001,31871.0,,,,
553,2000,9642,1.9039,0.0269,3.6411,3.802,0.0109,0.11,25.22,0.94,0.0,879.0,425,447,7,48,51,1,298.0,0.06,0.0001,31845.0,,,,
554,2000,9658,1.8836,0.0169,3.6222,3.916,0.0107,0.12,25.05,0.94,0.0,868.0,404,461,3,47,53,0,302.0,0.05,0.0001,31863.0,,,,
555,2000,9675,1.8964,0.0519,3.5768,3.91,0.0089,0.1,25.18,0.94,0.0,768.0,341,424,3,44,55,0,341.0,0.03,0.0001,31937.0,,,,
556,2000,9691,1.8238,0.0166,3.5031,4.002,0.0101,0.1,30.53,0.94,0.0,717.0,304,407,6,42,57,1,366.0,0.03,0.0001,31855.0,,,,
557,2000,9708,1.8531,0.045,3.5041,3.914,0.0086,0.09,35.6,0.93,0.0,709.0,336,368,5,47,52,1,370.0,0.03,0.0001,31850.0,,,,
558,2000,9724,1.9181,0.0658,3.5933,3.955,0.0087,0.09,49.85,0.93,0.0,742.0,355,380,7,48,51,1,353.0,0.03,0.0001,31927.0,,,,
559,2000,9741,1.8838,0.0515,3.5526,3.857,0.0151,0.15,26.72,0.92,0.0,764.0,336,401,27,44,52,4,343.0,0.03,0.0001,31870.0,,,,
560,2000,9757,1.9387,0.0009,3.762,3.662,0.0128,0.13,30.34,0.92,0.0,951.0,433,497,21,46,52,2,276.0,0.02,0.0001,31841.0,,,,
561,2000,9774,2.0554,-0.0001,4.001,3.935,0.0198,0.19,17.36,0.88,0.0,968.0,462,486,20,48,50,2,271.0,0.03,0.0001,30703.0,,,,
562,2000,9791,2.0139,0.0358,3.8465,3.808,0.0246,0.23,7.11,0.86,0.0,1081.0,543,525,13,50,49,1,243.0,0.05,0.0001,31850.0,,,,
563,2000,9807,1.9699,0.0504,3.7295,3.843,0.0203,0.2,8.19,0.89,0.0,955.0,423,520,12,44,54,1,274.0,0.07,0.0001,31844.0,,,,
564,2000,9824,1.9425,0.024,3.7261,3.818,0.0161,0.16,12.8,0.9,0.0,977.0,420,551,6,43,56,1,268.0,0.07,0.0001,31875.0,,,,
565,2000,9840,1.8358,-0.0089,3.5779,3.885,0.0164,0.17,14.14,0.92,0.0,764.0,318,442,4,42,58,1,343.0,0.06,0.0001,31853.0,,,,
566,2000,9857,1.7403,-0.0103,3.3908,4.115,0.0121,0.12,22.8,0.92,0.0,619.0,239,378,2,39,61,0,423.0,0.05,0.0001,31857.0,,,,
567,2000,9874,1.636,-0.0004,3.1698,4.724,0.0135,0.11,19.04,0.92,0.0,416.0,176,233,7,42,56,2,630.0,0.05,0.0001,31857.0,,,,
568,2000,9890,1.5563,-0.0011,3.0157,4.998,0.0136,0.1,17.11,0.95,0.0,299.0,133,149,17,44,50,6,877.0,0.08,0.0001,31861.0,,,,
569,2000,9907,1.5259,0.0063,2.9424,5.201,0.0129,0.11,13.77,0.94,0.0,271.0,121,120,30,45,44,11,967.0,0.09,0.0001,31909.0,,,,
570,2000,9923,1.5491,0.0065,2.9885,5.024,0.0126,0.11,11.45,0.94,0.0,350.0,131,167,52,37,48,15,749.0,0.08,0.0001,31858.0,,,,
571,2000,9940,1.5661,0.0048,3.0235,4.848,0.0116,0.11,14.48,0.93,0.0,381.0,165,170,46,43,45,12,688.0,0.08,0.0001,31859.0,,,,
572,2000,9956,1.6215,0.0207,3.1007,4.67,0.0147,0.13,19.01,0.94,0.0,415.0,181,192,42,44,46,10,632.0,0.09,0.0001,31913.0,,,,
573,2000,9973,1.6701,0.0079,3.2217,4.475,0.0116,0.12,17.8,0.93,0.0,438.0,198,195,45,45,45,10,599.0,0.08,0.0001,31852.0,,,,
574,2000,9989,1.6281,0.0182,3.1179,4.548,0.0127,0.12,15.46,0.94,0.0,419.0,155,217,47,37,52,11,626.0,0.06,0.0001,31869.0,,,,
575,2000,10006,1.5646,0.0164,2.9953,4.703,0.0076,0.08,28.28,0.95,0.0,321.0,114,176,31,36,55,10,817.0,0.06,0.0001,31878.0,,,,
576,2000,10022,1.6004,0.0235,3.0543,4.78,0.0114,0.1,16.18,0.94,0.0,373.0,136,189,48,36,51,13,703.0,0.06,0.0001,31929.0,,,,
577,2000,10039,1.6013,0.0216,3.058,4.677,0.0128,0.12,14.48,0.94,0.0,377.0,131,206,40,35,55,11,695.0,0.06,0.0001,31867.0,,,,
578,2000,10055,1.6293,0.0315,3.0968,4.646,0.0139,0.13,10.97,0.94,0.0,456.0,158,232,66,35,51,14,575.0,0.07,0.0001,31932.0,,,,
579,2000,10072,1.6453,0.0368,3.1162,4.671,0.0136,0.12,14.94,0.93,0.0,405.0,159,199,47,39,49,12,647.0,0.05,0.0001,31863.0,,,,
580,2000,10088,1.6913,0.0294,3.2213,4.536,0.0142,0.14,16.12,0.93,0.0,496.0,180,271,45,36,55,9,529.0,0.04,0.0001,31929.0,,,,
581,2000,10105,1.7234,0.0326,3.2776,4.457,0.014,0.14,14.69,0.91,0.0,505.0,200,258,47,40,51,9,519.0,0.04,0.0001,30771.0,,,,
582,2000,10122,1.7323,0.0233,3.3147,4.477,0.0094,0.1,16.4,0.91,0.0,544.0,247,227,70,45,42,13,482.0,0.03,0.0001,31916.0,,,,
583,2000,10138,1.7999,0.0194,3.4537,4.156,0.0107,0.11,18.7,0.9,0.0,651.0,276,338,37,42,52,6,403.0,0.02,0.0001,31901.0,,,,
584,2000,10155,1.8192,0.015,3.4986,4.045,0.0124,0.13,19.26,0.91,0.0,707.0,281,378,48,40,53,7,371.0,0.02,0.0001,31950.0,,,,
585,2000,10171,1.8141,0.0147,3.4885,3.951,0.0133,0.13,21.02,0.92,0.0,715.0,292,394,29,41,55,4,367.0,0.01,0.0001,31928.0,,,,
586,2000,10188,1.784,0.0477,3.36,3.949,0.0135,0.12,30.5,0.92,0.0,527.0,229,287,11,43,54,2,497.0,0.02,0.0001,31874.0,,,,
587,2000,10204,1.6644,0.0114,3.1982,4.329,0.0099,0.09,30.72,0.94,0.0,426.0,206,209,11,48,49,3,615.0,0.02,0.0001,31919.0,,,,
588,2000,10221,1.6399,0.0299,3.1168,4.439,0.0071,0.07,45.86,0.95,0.0,373.0,175,164,34,47,44,9,703.0,0.01,0.0001,31944.0,,,,
589,2000,10237,1.5579,0.0112,2.9929,4.746,0.0066,0.06,27.24,0.96,0.0,352.0,165,157,30,47,45,9,745.0,0.01,0.0001,31888.0,,,,
590,2000,10254,1.5937,0.0089,3.0707,4.713,0.0051,0.05,38.23,0.95,0.0,361.0,151,157,53,42,43,15,726.0,0.01,0.0001,31895.0,,,,
591,2000,10270,1.6171,0.0031,3.127,4.576,0.0083,0.07,28.02,0.95,0.0,428.0,177,202,49,41,47,11,612.0,0.0,0.0001,31883.0,,,,
592,2000,10287,1.6335,0.0044,3.1554,4.519,0.0128,0.12,20.4,0.95,0.0,515.0,232,230,53,45,45,10,509.0,0.01,0.0001,31882.0,,,,
593,2000,10303,1.6163,0.0049,3.1223,4.669,0.0166,0.12,18.48,0.94,0.0,445.0,205,191,49,46,43,11,589.0,0.01,0.0001,31957.0,,,,
594,2000,10319,1.5215,0.0062,2.9316,4.889,0.0118,0.09,24.08,0.96,0.0,298.0,122,120,56,41,40,19,880.0,0.01,0.0001,31892.0,,,,
595,2000,10336,1.4933,0.0043,2.8829,5.25,0.0102,0.08,26.02,0.96,0.0,217.0,78,90,49,36,41,23,1208.0,0.01,0.0001,31949.0,,,,
596,2000,10352,1.4991,0.0016,2.9023,5.393,0.0131,0.11,13.3,0.96,0.0,255.0,107,103,45,42,40,18,1028.0,0.01,0.0001,31946.0,,,,
597,2000,10369,1.533,0.0149,2.9437,5.29,0.0158,0.12,11.81,0.95,0.0,311.0,119,134,58,38,43,19,843.0,0.01,0.0001,31890.0,,,,
598,2000,10385,1.5215,-0.0023,2.956,5.286,0.0113,0.11,11.09,0.95,0.0,313.0,109,141,63,35,45,20,838.0,0.01,0.0001,31873.0,,,,
599,2000,10402,1.5487,0.0058,2.9937,5.235,0.0108,0.1,13.23,0.95,0.0,347.0,134,148,65,39,43,19,755.0,0.01,0.0001,31950.0,166,28,318,32
600,2000,10433,1.5495,0.0149,2.9771,5.438,0.0119,0.1,9.9,0.93,0.0,327.0,145,141,41,44,43,13,802.0,0.02,0.0001,32032.0,,,,
601,2000,10451,1.5117,0.0039,2.9265,5.584,0.0096,0.08,14.53,0.94,0.0,269.0,107,121,41,40,45,15,975.0,0.02,0.0001,30746.0,,,,
602,2000,10467,1.4826,-0.0007,2.8778,5.624,0.0115,0.08,13.5,0.95,0.0,250.0,90,109,51,36,44,20,1049.0,0.02,0.0001,31860.0,,,,
603,2000,10484,1.4727,0.0053,2.8478,5.66,0.0109,0.09,9.75,0.95,0.0,231.0,80,102,49,35,44,21,1135.0,0.02,0.0001,31869.0,,,,
604,2000,10500,1.5107,0.0045,2.9252,5.554,0.0121,0.1,13.68,0.94,0.0,257.0,82,99,76,32,39,30,1020.0,0.03,0.0001,31940.0,,,,
605,2000,10517,1.4705,0.0067,2.8371,5.424,0.0115,0.1,9.8,0.95,0.0,262.0,78,103,81,30,39,31,1001.0,0.04,0.0001,31881.0,,,,
606,2000,10533,1.4374,0.0068,2.771,5.481,0.0122,0.1,10.0,0.96,0.0,235.0,64,86,85,27,37,36,1116.0,0.02,0.0001,31936.0,,,,
607,2000,10550,1.4529,0.0079,2.7992,5.338,0.0115,0.1,8.52,0.95,0.0,253.0,61,118,74,24,47,29,1036.0,0.03,0.0001,31947.0,,,,
608,2000,10566,1.5449,0.018,2.9613,5.173,0.0104,0.09,12.19,0.94,0.0,328.0,109,145,74,33,44,23,799.0,0.02,0.0001,31943.0,,,,
609,2000,10582,1.4634,0.0133,2.8107,5.395,0.0081,0.07,14.57,0.96,0.0,258.0,85,94,79,33,36,31,1016.0,0.01,0.0001,31880.0,,,,
610,2000,10599,1.48,0.0181,2.8361,5.452,0.0094,0.08,12.7,0.96,0.0,256.0,74,108,74,29,42,29,1024.0,0.02,0.0001,31873.0,,,,
611,2000,10615,1.4453,0.0241,2.7542,5.393,0.0099,0.09,8.4,0.97,0.0,204.0,73,69,62,36,34,30,1285.0,0.03,0.0001,31880.0,,,,
612,2000,10632,1.4449,0.0066,2.7915,5.458,0.0111,0.09,12.85,0.96,0.0,254.0,66,101,87,26,40,34,1032.0,0.03,0.0001,31937.0,,,,
613,2000,10648,1.463,0.0127,2.8144,5.471,0.0083,0.07,12.03,0.96,0.0,254.0,72,89,93,28,35,37,1032.0,0.03,0.0001,31948.0,,,,
614,2000,10665,1.5108,0.0191,2.8923,5.312,0.0099,0.07,19.23,0.95,0.0,284.0,88,111,85,31,39,30,923.0,0.04,0.0001,31886.0,,,,
615,2000,10681,1.5506,0.032,2.9446,5.286,0.0083,0.07,14.74,0.95,0.0,276.0,90,142,44,33,51,16,950.0,0.03,0.0001,31884.0,,,,
616,2000,10698,1.6074,0.0398,3.0436,5.191,0.0109,0.09,19.05,0.94,0.0,339.0,138,131,70,41,39,21,773.0,0.04,0.0001,31918.0,,,,
617,2000,10714,1.5968,0.0397,3.0213,5.13,0.0083,0.07,19.63,0.95,0.0,332.0,131,151,50,39,45,15,790.0,0.03,0.0001,31937.0,,,,
618,2000,10731,1.6084,0.0552,3.0173,5.259,0.0108,0.1,11.72,0.93,0.0,330.0,135,134,61,41,41,18,794.0,0.03,0.0001,31943.0,,,,
619,2000,10747,1.5813,0.0475,2.9765,5.247,0.0091,0.08,17.92,0.93,0.0,298.0,126,117,55,42,39,18,880.0,0.04,0.0001,31876.0,,,,
620,2000,10764,1.5768,0.0397,2.9796,4.99,0.0065,0.06,19.1,0.92,0.0,320.0,121,136,63,38,42,20,819.0,0.04,0.0001,31866.0,,,,
621,2000,10781,1.5994,0.0587,2.9898,5.329,0.0101,0.09,18.95,0.92,0.0,315.0,124,129,62,39,41,20,832.0,0.04,0.0001,30735.0,,,,
622,2000,10797,1.5984,0.0535,3.0008,5.299,0.011,0.11,9.19,0.92,0.0,353.0,146,134,73,41,38,21,743.0,0.03,0.0001,31878.0,,,,
623,2000,10814,1.6543,0.0662,3.0862,5.082,0.0124,0.11,11.65,0.91,0.0,386.0,177,135,74,46,35,19,679.0,0.03,0.0001,31849.0,,,,
624,2000,10830,1.6107,0.0558,3.0204,5.254,0.0091,0.09,15.32,0.91,0.0,320.0,132,119,69,41,37,22,819.0,0.04,0.0001,31913.0,,,,
625,2000,10847,1.5978,0.06,2.9857,5.376,0.0119,0.1,15.12,0.89,0.0,319.0,152,101,66,48,32,21,822.0,0.03,0.0001,31921.0,,,,
626,2000,10863,1.5743,0.0558,2.9465,5.337,0.0109,0.1,11.89,0.9,0.0,322.0,157,92,73,49,29,23,814.0,0.04,0.0001,31937.0,,,,
627,2000,10880,1.5595,0.0479,2.931,5.302,0.0096,0.09,13.72,0.91,0.0,302.0,133,96,73,44,32,24,868.0,0.05,0.0001,31868.0,,,,
628,2000,10896,1.6096,0.0633,2.9974,5.051,0.0078,0.07,19.13,0.91,0.0,346.0,160,112,74,46,32,21,758.0,0.05,0.0001,31865.0,,,,
629,2000,10913,1.6031,0.0679,2.9782,5.188,0.0126,0.12,11.78,0.9,0.0,329.0,150,112,67,46,34,20,797.0,0.03,0.0001,31873.0,,,,
630,2000,10929,1.6471,0.0623,3.0725,4.772,0.0122,0.11,12.03,0.89,0.0,382.0,205,120,57,54,31,15,686.0,0.02,0.0001,31920.0,,,,
631,2000,10946,1.6285,0.0617,3.0392,4.9,0.0104,0.11,13.66,0.91,0.0,354.0,166,130,58,47,37,16,741.0,0.02,0.0001,31874.0,,,,
632,2000,10962,1.6632,0.0558,3.1203,4.941,0.012,0.12,12.8,0.9,0.0,425.0,206,157,62,48,37,15,617.0,0.03,0.0001,31849.0,,,,
633,2000,10979,1.6704,0.0587,3.13,4.974,0.0115,0.12,9.35,0.9,0.0,476.0,261,166,49,55,35,10,551.0,0.02,0.0001,31856.0,,,,
634,2000,10996,1.7315,0.0571,3.2529,4.71,0.0106,0.11,12.68,0.9,0.0,531.0,262,220,49,49,41,9,494.0,0.01,0.0001,31842.0,,,,
635,2000,11012,1.7336,0.0468,3.2759,4.618,0.0097,0.1,15.47,0.92,0.0,535.0,282,205,48,53,38,9,490.0,0.02,0.0001,31895.0,,,,
636,2000,11029,1.8193,0.054,3.4318,4.497,0.0107,0.1,17.69,0.91,0.0,687.0,360,288,39,52,42,6,382.0,0.02,0.0001,31869.0,,,,
637,2000,11045,1.8573,0.0659,3.4788,4.189,0.0109,0.11,22.44,0.92,0.0,682.0,381,271,30,56,40,4,384.0,0.02,0.0001,31863.0,,,,
638,2000,11062,1.8699,0.0599,3.5153,4.111,0.0126,0.12,14.63,0.92,0.0,828.0,450,346,32,54,42,4,317.0,0.02,0.0001,31850.0,,,,
639,2000,11078,1.8102,0.0486,3.4192,4.251,0.0097,0.1,22.61,0.93,0.0,670.0,356,295,19,53,44,3,391.0,0.03,0.0001,31845.0,,,,
640,2000,11095,1.8295,0.0508,3.4529,4.194,0.0108,0.11,26.04,0.93,0.0,727.0,371,338,18,51,46,2,361.0,0.02,0.0001,31885.0,,,,
641,2000,11112,1.8335,0.0571,3.4493,4.218,0.0132,0.13,18.16,0.93,0.0,641.0,325,286,30,51,45,5,409.0,0.01,0.0001,30716.0,,,,
642,2000,11128,1.8485,0.046,3.5009,4.123,0.0092,0.1,19.94,0.91,0.0,627.0,309,292,26,49,47,4,418.0,0.02,0.0001,31863.0,,,,
643,2000,11145,1.8526,0.03,3.5365,3.821,0.0107,0.11,25.5,0.92,0.0,699.0,318,350,31,45,50,4,375.0,0.02,0.0001,31886.0,,,,
644,2000,11161,1.8578,0.0548,3.4989,3.983,0.0067,0.07,34.08,0.92,0.0,659.0,304,326,29,46,49,4,398.0,0.02,0.0001,31875.0,,,,
645,2000,11178,1.7633,0.0393,3.3433,4.121,0.0098,0.1,35.49,0.93,0.0,548.0,239,287,22,44,52,4,478.0,0.02,0.0001,31883.0,,,,
646,2000,11194,1.6812,0.0349,3.191,4.387,0.0121,0.11,20.31,0.94,0.0,414.0,189,199,26,46,48,6,633.0,0.02,0.0001,31872.0,,,,
647,2000,11211,1.6641,0.0364,3.1546,4.454,0.0112,0.11,16.59,0.94,0.0,436.0,188,200,48,43,46,11,601.0,0.02,0.0001,31877.0,,,,
648,2000,11227,1.7265,0.028,3.2964,4.327,0.0104,0.1,22.35,0.92,0.0,532.0,215,251,66,40,47,12,493.0,0.02,0.0001,31893.0,,,,
649,2000,11244,1.667,0.0239,3.1846,4.437,0.0089,0.09,18.75,0.93,0.0,465.0,218,196,51,47,42,11,564.0,0.03,0.0001,31894.0,204,20,288,40
650,2000,11275,1.6523,0.0179,3.1677,4.397,0.0124,0.11,18.73,0.93,0.0,454.0,187,210,57,41,46,13,577.0,0.02,0.0001,32008.0,,,,
651,2000,11292,1.598,0.0302,3.0361,4.631,0.0152,0.12,22.37,0.95,0.0,338.0,146,142,50,43,42,15,776.0,0.02,0.0001,31884.0,,,,
652,2000,11308,1.4983,0.0078,2.8881,4.961,0.0075,0.07,20.7,0.96,0.0,256.0,84,103,69,33,40,27,1024.0,0.02,0.0001,31871.0,,,,
653,2000,11325,1.4671,0.0229,2.7983,5.209,0.0128,0.1,12.0,0.96,0.0,241.0,77,84,80,32,35,33,1088.0,0.02,0.0001,31886.0,,,,
654,2000,11341,1.4701,0.0226,2.8074,5.261,0.0124,0.1,12.01,0.95,0.0,267.0,94,93,80,35,35,30,982.0,0.02,0.0001,31850.0,,,,
655,2000,11358,1.5572,0.0136,2.9954,4.684,0.0074,0.07,23.55,0.95,0.0,369.0,127,145,97,34,39,26,710.0,0.01,0.0001,31872.0,,,,
656,2000,11374,1.5883,0.0087,3.0626,4.591,0.0119,0.11,20.32,0.94,0.0,435.0,168,173,94,39,40,22,603.0,0.01,0.0001,31890.0,,,,
657,2000,11391,1.554,0.0176,2.9772,4.621,0.0105,0.09,20.82,0.95,0.0,375.0,139,161,75,37,43,20,699.0,0.01,0.0001,31891.0,,,,
658,2000,11407,1.5135,0.0151,2.9027,4.91,0.0092,0.08,16.63,0.95,0.0,316.0,123,132,61,39,42,19,830.0,0.01,0.0001,31875.0,,,,
659,2000,11424,1.538,0.0241,2.9339,4.882,0.0111,0.09,25.22,0.95,0.0,265.0,90,111,64,34,42,24,989.0,0.01,0.0001,31938.0,,,,
660,2000,11440,1.5666,0.0244,2.9891,4.645,0.0102,0.09,21.44,0.94,0.0,358.0,149,133,76,42,37,21,732.0,0.02,0.0001,31857.0,,,,
661,2000,11458,1.6489,0.0408,3.1171,4.517,0.0101,0.09,33.17,0.94,0.0,396.0,144,168,84,36,42,21,662.0,0.02,0.0001,30748.0,,,,
662,2000,11474,1.6383,0.0337,3.1084,4.63,0.0166,0.12,21.88,0.93,0.0,425.0,166,181,78,39,43,18,617.0,0.03,0.0001,31948.0,,,,
663,2000,11491,1.6688,0.0392,3.1585,4.611,0.0151,0.12,15.49,0.91,0.0,419.0,177,190,52,42,45,12,626.0,0.04,0.0001,31978.0,,,,
664,2000,11507,1.6327,0.0335,3.101,4.728,0.0148,0.13,11.85,0.92,0.0,475.0,222,192,61,47,40,13,552.0,0.06,0.0001,31888.0,,,,
665,2000,11524,1.6592,0.0275,3.1648,4.66,0.0142,0.13,12.19,0.91,0.0,432.0,217,169,46,50,39,11,607.0,0.11,0.0001,31918.0,,,,
666,2000,11540,1.6985,0.0218,3.2548,4.639,0.0126,0.12,12.6,0.89,0.0,527.0,227,249,51,43,47,10,497.0,0.11,0.0001,31881.0,,,,
667,2000,11557,1.6562,0.0166,3.1835,4.804,0.0133,0.12,10.45,0.89,0.0,460.0,214,203,43,47,44,9,570.0,0.12,0.0001,31922.0,,,,
668,2000,11573,1.6115,0.0192,3.0925,5.09,0.0144,0.13,10.67,0.89,0.0,424.0,181,186,57,43,44,13,618.0,0.11,0.0001,31889.0,,,,
669,2000,11590,1.5862,0.007,3.0638,4.929,0.011,0.1,9.51,0.9,0.0,439.0,169,209,61,38,48,14,597.0,0.07,0.0001,31906.0,,,,
670,2000,11606,1.516,-0.0007,2.9414,5.137,0.0079,0.07,14.66,0.92,0.0,317.0,120,139,58,38,44,18,827.0,0.05,0.0001,31897.0,,,,
671,2000,11623,1.491,0.0127,2.8677,5.463,0.0129,0.11,6.51,0.91,0.0,293.0,92,153,48,31,52,16,895.0,0.05,0.0001,31901.0,,,,
672,2000,11639,1.4804,0.0035,2.8642,5.354,0.009,0.08,11.88,0.91,0.0,273.0,115,108,50,42,40,18,960.0,0.04,0.0001,31898.0,,,,
673,2000,11656,1.4512,0.009,2.7979,5.455,0.0111,0.08,6.81,0.92,0.0,252.0,86,95,71,34,38,28,1040.0,0.04,0.0001,31871.0,,,,
674,2000,11672,1.4153,0.0024,2.7417,5.591,0.0112,0.07,7.29,0.93,0.0,239.0,76,91,72,32,38,30,1097.0,0.04,0.0001,31892.0,,,,
675,2000,11689,1.4417,-0.0031,2.8032,5.507,0.0108,0.09,8.69,0.92,0.0,263.0,83,118,62,32,45,24,997.0,0.03,0.0001,31881.0,,,,
676,2000,11705,1.437,-0.005,2.7969,5.557,0.0081,0.06,9.03,0.91,0.0,257.0,94,99,64,37,39,25,1020.0,0.03,0.0001,31870.0,,,,
677,2000,11722,1.4313,0.0017,2.7712,5.574,0.0078,0.06,8.13,0.92,0.0,249.0,105,89,55,42,36,22,1053.0,0.04,0.0001,31898.0,,,,
678,2000,11738,1.483,0.0109,2.8546,5.407,0.0112,0.08,6.73,0.91,0.0,290.0,114,117,59,39,40,20,904.0,0.05,0.0001,31892.0,,,,
679,2000,11755,1.4225,0.0011,2.7558,5.534,0.0068,0.05,10.6,0.94,0.0,224.0,81,80,63,36,36,28,1170.0,0.05,0.0001,31893.0,,,,
680,2000,11771,1.399,0.0048,2.7041,5.704,0.0082,0.05,7.64,0.95,0.0,220.0,75,77,68,34,35,31,1192.0,0.07,0.0001,31875.0,,,,
681,2000,11788,1.4961,0.0046,2.8908,5.367,0.006,0.05,21.98,0.92,0.0,256.0,112,83,61,44,32,24,1024.0,0.08,0.0001,30750.0,,,,
682,2000,11805,1.4681,0.0133,2.8221,5.613,0.0067,0.06,9.99,0.92,0.0,280.0,109,109,62,39,39,22,936.0,0.05,0.0001,31873.0,,,,
683,2000,11821,1.5015,0.0134,2.8868,5.466,0.0068,0.05,14.82,0.92,0.0,267.0,103,114,50,39,43,19,982.0,0.05,0.0001,31884.0,,,,
684,2000,11838,1.4833,0.0046,2.8669,5.384,0.008,0.06,13.27,0.92,0.0,267.0,97,129,41,36,48,15,982.0,0.06,0.0001,31935.0,,,,
685,2000,11854,1.4714,0.0167,2.8217,5.601,0.0081,0.06,8.25,0.94,0.0,221.0,101,86,34,46,39,15,1186.0,0.07,0.0001,31889.0,,,,
686,2000,11871,1.468,0.0115,2.8248,5.597,0.008,0.06,11.0,0.93,0.0,245.0,94,117,34,38,48,14,1070.0,0.08,0.0001,31881.0,,,,
687,2000,11887,1.449,0.0125,2.7861,5.727,0.0063,0.05,13.17,0.94,0.0,218.0,83,107,28,38,49,13,1202.0,0.06,0.0001,31879.0,,,,
688,2000,11904,1.4334,0.012,2.7562,5.726,0.0085,0.07,7.36,0.92,0.0,209.0,75,82,52,36,39,25,1254.0,0.04,0.0001,31884.0,,,,
689,2000,11920,1.4506,0.0065,2.8002,5.598,0.01,0.07,8.74,0.91,0.0,255.0,108,105,42,42,41,16,1028.0,0.03,0.0001,31887.0,,,,
690,2000,11937,1.4904,0.0084,2.875,5.501,0.0081,0.06,9.8,0.92,0.0,269.0,93,134,42,35,50,16,975.0,0.03,0.0001,31898.0,,,,
691,2000,11953,1.4959,0.0119,2.8779,5.399,0.0076,0.06,11.94,0.93,0.0,275.0,138,102,35,50,37,13,953.0,0.02,0.0001,31881.0,,,,
692,2000,11970,1.4799,0.0214,2.8283,5.428,0.0112,0.07,9.56,0.93,0.0,256.0,109,108,39,43,42,15,1024.0,0.02,0.0001,31871.0,,,,
693,2000,11986,1.447,0.0246,2.7555,5.538,0.0073,0.05,11.37,0.95,0.0,187.0,72,87,28,39,47,15,1402.0,0.02,0.0001,31875.0,,,,
694,2000,12003,1.4719,0.0151,2.8266,5.539,0.0087,0.06,10.02,0.93,0.0,260.0,95,112,53,37,43,20,1008.0,0.02,0.0001,31890.0,,,,
695,2000,12019,1.4544,0.0125,2.7966,5.465,0.0061,0.05,11.51,0.94,0.0,236.0,89,96,51,38,41,22,1111.0,0.03,0.0001,31940.0,,,,
696,2000,12036,1.4229,0.0181,2.7232,5.58,0.0072,0.05,9.69,0.95,0.0,230.0,83,86,61,36,37,27,1140.0,0.03,0.0001,31953.0,,,,
697,2000,12052,1.4364,0.0176,2.7498,5.562,0.0072,0.06,11.95,0.95,0.0,189.0,68,75,46,36,40,24,1387.0,0.03,0.0001,31914.0,,,,
698,2000,12069,1.4451,0.0157,2.7739,5.53,0.01,0.08,13.73,0.95,0.0,219.0,70,94,55,32,43,25,1197.0,0.03,0.0001,31876.0,,,,
699,2000,12085,1.4385,0.0156,2.76,5.474,0.0077,0.06,9.91,0.94,0.0,242.0,76,93,73,31,38,30,1083.0,0.02,0.0001,31893.0,173,9,330,34
700,2000,12117,1.4379,0.0235,2.7435,5.552,0.0103,0.09,5.38,0.95,0.0,238.0,94,81,63,39,34,26,1101.0,0.03,0.0001,32099.0,,,,
701,2000,12134,1.4765,0.0162,2.8317,5.282,0.0078,0.07,10.99,0.94,0.0,273.0,99,122,52,36,45,19,960.0,0.04,0.0001,30716.0,,,,
702,2000,12150,1.5091,0.0167,2.8973,5.336,0.0083,0.07,9.28,0.93,0.0,308.0,113,134,61,37,44,20,851.0,0.04,0.0001,31954.0,,,,
703,2000,12167,1.5762,0.0193,3.0246,5.107,0.0096,0.08,8.64,0.91,0.0,359.0,144,158,57,40,44,16,730.0,0.03,0.0001,31840.0,,,,
704,2000,12183,1.5096,0.0204,2.8897,5.278,0.0098,0.09,6.22,0.92,0.0,302.0,137,117,48,45,39,16,868.0,0.02,0.0001,31926.0,,,,
705,2000,12200,1.4865,0.008,2.8708,5.498,0.0097,0.09,6.54,0.93,0.0,248.0,114,96,38,46,39,15,1057.0,0.03,0.0001,31859.0,,,,
706,2000,12216,1.5266,0.0109,2.9433,5.41,0.01,0.09,6.75,0.92,0.0,284.0,137,120,27,48,42,10,923.0,0.04,0.0001,31950.0,,,,
707,2000,12233,1.5049,0.0084,2.9059,5.469,0.0093,0.08,7.06,0.92,0.0,288.0,117,135,36,41,47,12,910.0,0.05,0.0001,31877.0,,,,
708,2000,12249,1.5236,0.0084,2.9425,5.37,0.0094,0.09,4.67,0.92,0.0,320.0,144,133,43,45,42,13,819.0,0.04,0.0001,31975.0,,,,
709,2000,12266,1.5059,-0.0003,2.9239,5.295,0.0081,0.08,8.39,0.93,0.0,286.0,114,134,38,40,47,13,917.0,0.04,0.0001,31937.0,,,,
710,2000,12282,1.5662,0.0096,3.0228,5.211,0.0087,0.08,11.07,0.92,0.0,322.0,140,145,37,43,45,11,814.0,0.04,0.0001,31910.0,,,,
711,2000,12299,1.5888,0.0133,3.0584,5.062,0.0091,0.08,8.74,0.92,0.0,365.0,163,180,22,45,49,6,718.0,0.04,0.0001,31851.0,,,,
