iteration,total_iterations,elapsed_seconds,loss,pg_loss,vf_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,reward,episodes,wins,losses,draws,win_pct,loss_pct,draw_pct,episode_length,cities,lr,sps,eval_wins,eval_losses,eval_draws,eval_win_pct
4702,8000,46255,1.8314,-0.0115,3.6083,3.74,0.0152,0.1,3.86,0.9,0.0,1019.0,533,481,5,52,47,0,257.0,0.03,4.6e-05,31723.0,,,,
4703,8000,46272,1.8075,-0.0203,3.5785,3.775,0.0148,0.09,4.44,0.91,0.0,1041.0,537,496,8,52,48,1,252.0,0.03,4.6e-05,31756.0,,,,
4704,8000,46288,1.7721,-0.0116,3.492,3.896,0.0145,0.09,4.35,0.92,0.0,999.0,545,447,7,55,45,1,262.0,0.01,4.6e-05,31723.0,,,,
4705,8000,46305,1.8058,-0.0042,3.5433,3.809,0.0138,0.09,3.83,0.92,0.0,1014.0,561,450,3,55,44,0,259.0,0.01,4.6e-05,31775.0,,,,
4706,8000,46321,1.7747,-0.0056,3.4841,3.834,0.0155,0.1,4.43,0.93,0.0,993.0,564,425,4,57,43,0,264.0,0.01,4.6e-05,31698.0,,,,
4707,8000,46338,1.7463,-0.0307,3.4764,3.72,0.0123,0.08,5.4,0.93,0.0,980.0,546,428,6,56,44,1,267.0,0.01,4.6e-05,31722.0,,,,
4708,8000,46355,1.7763,0.0102,3.4538,3.679,0.0133,0.09,3.87,0.94,0.0,980.0,529,449,2,54,46,0,267.0,0.02,4.6e-05,31749.0,,,,
4709,8000,46371,1.7855,0.0037,3.4862,3.769,0.0123,0.09,4.28,0.93,0.0,990.0,521,465,4,53,47,0,265.0,0.02,4.6e-05,31709.0,,,,
4710,8000,46388,1.7914,-0.0059,3.5161,3.643,0.0133,0.08,9.58,0.94,0.0,972.0,471,494,7,48,51,1,270.0,0.02,4.6e-05,31721.0,,,,
4711,8000,46404,1.7887,0.0027,3.4937,3.671,0.0111,0.08,6.88,0.94,0.0,945.0,476,457,12,50,48,1,277.0,0.03,4.6e-05,31723.0,,,,
4712,8000,46421,1.7375,-0.0258,3.4478,3.64,0.013,0.08,5.73,0.94,0.0,931.0,447,479,5,48,51,1,282.0,0.03,4.6e-05,31736.0,,,,
4713,8000,46437,1.7444,-0.0162,3.4435,3.765,0.0133,0.08,6.11,0.95,0.0,926.0,483,433,10,52,47,1,283.0,0.03,4.6e-05,31748.0,,,,
4714,8000,46454,1.7632,-0.006,3.4604,3.667,0.0148,0.08,8.03,0.94,0.0,977.0,519,451,7,53,46,1,268.0,0.03,4.6e-05,31715.0,,,,
4715,8000,46471,1.7135,-0.0033,3.3564,3.772,0.0144,0.09,6.86,0.95,0.0,864.0,447,410,7,52,47,1,303.0,0.02,4.6e-05,31751.0,,,,
4716,8000,46487,1.736,0.0117,3.3709,3.75,0.0124,0.08,5.7,0.95,0.0,837.0,426,408,3,51,49,0,313.0,0.02,4.6e-05,31720.0,,,,
4717,8000,46504,1.7164,0.0212,3.3131,3.794,0.0154,0.08,5.71,0.95,0.0,762.0,382,370,10,50,49,1,344.0,0.04,4.5e-05,31719.0,,,,
4718,8000,46520,1.7046,0.0073,3.3166,3.767,0.0093,0.07,9.16,0.95,0.0,706.0,342,361,3,48,51,0,371.0,0.03,4.5e-05,31706.0,,,,
4719,8000,46537,1.6727,0.0059,3.2591,3.948,0.0152,0.09,4.28,0.95,0.0,746.0,387,344,15,52,46,2,351.0,0.03,4.5e-05,31714.0,,,,
4720,8000,46554,1.7243,0.0184,3.3343,3.719,0.0114,0.07,6.85,0.95,0.0,761.0,393,357,11,52,47,1,344.0,0.02,4.5e-05,31748.0,,,,
4721,8000,46571,1.774,0.0305,3.4094,3.749,0.0166,0.08,6.36,0.93,0.0,634.0,316,307,11,50,48,2,413.0,0.03,4.5e-05,30622.0,,,,
4722,8000,46587,1.7035,0.0131,3.3029,3.747,0.0119,0.08,5.11,0.94,0.0,628.0,305,313,10,49,50,2,417.0,0.04,4.5e-05,31727.0,,,,
4723,8000,46604,1.6672,0.0079,3.2406,3.78,0.0114,0.08,5.52,0.94,0.0,585.0,273,301,11,47,51,2,448.0,0.05,4.5e-05,31690.0,,,,
4724,8000,46621,1.6762,0.0195,3.2369,3.883,0.0101,0.07,6.87,0.94,0.0,585.0,308,260,17,53,44,3,448.0,0.05,4.5e-05,31697.0,,,,
4725,8000,46637,1.6736,0.0235,3.2258,3.937,0.0144,0.08,9.94,0.94,0.0,559.0,278,247,34,50,44,6,469.0,0.05,4.5e-05,31723.0,,,,
4726,8000,46654,1.7019,0.0126,3.302,3.858,0.0072,0.05,14.62,0.94,0.0,580.0,278,273,29,48,47,5,452.0,0.04,4.5e-05,31760.0,,,,
4727,8000,46670,1.6865,0.0098,3.2768,3.928,0.0096,0.06,11.17,0.94,0.0,588.0,278,281,29,47,48,5,446.0,0.04,4.5e-05,31762.0,,,,
4728,8000,46687,1.6559,0.0128,3.2122,4.023,0.0128,0.08,6.7,0.95,0.0,631.0,278,324,29,44,51,5,415.0,0.03,4.5e-05,31769.0,,,,
4729,8000,46703,1.6798,0.034,3.2165,3.97,0.0144,0.08,7.39,0.94,0.0,672.0,311,325,36,46,48,5,390.0,0.04,4.5e-05,31707.0,,,,
4730,8000,46720,1.6828,0.0207,3.2491,3.971,0.0125,0.08,6.47,0.95,0.0,713.0,366,325,22,51,46,3,368.0,0.04,4.5e-05,31769.0,,,,
4731,8000,46737,1.7414,0.0542,3.2988,3.968,0.0256,0.1,9.09,0.94,0.0,830.0,445,365,20,54,44,2,316.0,0.04,4.5e-05,31792.0,,,,
4732,8000,46753,1.7131,0.0089,3.3329,4.017,0.0167,0.09,5.08,0.94,0.0,845.0,407,422,16,48,50,2,310.0,0.04,4.5e-05,31767.0,,,,
4733,8000,46770,1.7261,0.0006,3.3752,4.021,0.0141,0.08,5.79,0.95,0.0,842.0,484,344,14,57,41,2,311.0,0.04,4.5e-05,31736.0,,,,
4734,8000,46786,1.7089,-0.0004,3.3432,4.01,0.0147,0.08,5.02,0.94,0.0,863.0,472,377,14,55,44,2,304.0,0.03,4.5e-05,31727.0,,,,
4735,8000,46803,1.7182,0.0148,3.3315,3.999,0.0209,0.1,3.42,0.95,0.0,835.0,429,383,23,51,46,3,314.0,0.03,4.5e-05,31758.0,,,,
4736,8000,46819,1.7516,0.007,3.4131,3.959,0.0164,0.08,5.11,0.94,0.0,848.0,398,443,7,47,52,1,309.0,0.01,4.5e-05,31785.0,,,,
4737,8000,46836,1.6904,-0.0001,3.3057,4.012,0.0178,0.08,4.33,0.95,0.0,763.0,417,336,10,55,44,1,344.0,0.02,4.5e-05,31724.0,,,,
4738,8000,46853,1.6712,-0.0003,3.2679,3.961,0.0139,0.08,4.98,0.95,0.0,726.0,375,328,23,52,45,3,361.0,0.02,4.5e-05,31733.0,,,,
4739,8000,46869,1.6616,-0.0026,3.2511,3.824,0.0119,0.08,6.6,0.95,0.0,678.0,352,310,16,52,46,2,387.0,0.02,4.5e-05,31707.0,,,,
4740,8000,46886,1.6697,0.0025,3.2589,3.894,0.0113,0.07,6.51,0.96,0.0,710.0,357,328,25,50,46,4,369.0,0.02,4.5e-05,31725.0,,,,
4741,8000,46903,1.7154,-0.0076,3.3706,3.981,0.0146,0.07,6.77,0.93,0.0,724.0,359,344,21,50,48,3,362.0,0.02,4.5e-05,30645.0,,,,
4742,8000,46920,1.6317,-0.0046,3.1966,3.953,0.0116,0.07,6.15,0.94,0.0,569.0,264,283,22,46,50,4,461.0,0.01,4.5e-05,31714.0,,,,
4743,8000,46936,1.6,-0.0075,3.139,3.965,0.0113,0.07,5.81,0.94,0.0,515.0,238,259,18,46,50,3,509.0,0.02,4.5e-05,31726.0,,,,
4744,8000,46953,1.5889,-0.0064,3.1132,3.858,0.0116,0.07,4.2,0.94,0.0,492.0,215,251,26,44,51,5,533.0,0.03,4.5e-05,31730.0,,,,
4745,8000,46969,1.6047,-0.0146,3.1607,3.856,0.0098,0.06,7.02,0.95,0.0,502.0,238,225,39,47,45,8,522.0,0.04,4.5e-05,31712.0,,,,
4746,8000,46986,1.6121,-0.0102,3.1672,3.858,0.0126,0.07,4.28,0.95,0.0,531.0,248,250,33,47,47,6,494.0,0.04,4.5e-05,31708.0,,,,
4747,8000,47003,1.6226,-0.0109,3.191,3.828,0.0141,0.07,6.78,0.94,0.0,581.0,276,271,34,48,47,6,451.0,0.06,4.5e-05,31708.0,,,,
4748,8000,47019,1.6795,-0.0045,3.2901,3.801,0.0105,0.07,6.74,0.94,0.0,704.0,325,347,32,46,49,5,372.0,0.05,4.5e-05,31722.0,,,,
4749,8000,47036,1.7411,-0.001,3.4066,3.707,0.0123,0.08,6.57,0.95,0.0,795.0,383,387,25,48,49,3,330.0,0.05,4.5e-05,31794.0,98,1,413,19
4750,8000,47068,1.6981,-0.0096,3.3394,3.869,0.013,0.08,5.03,0.95,0.0,820.0,366,436,18,45,53,2,320.0,0.06,4.5e-05,31852.0,,,,
4751,8000,47084,1.7101,0.0002,3.3434,3.82,0.0136,0.09,6.49,0.95,0.0,823.0,404,405,14,49,49,2,319.0,0.04,4.5e-05,31705.0,,,,
4752,8000,47101,1.7489,0.0139,3.394,3.897,0.0172,0.09,3.57,0.95,0.0,917.0,475,432,10,52,47,1,286.0,0.04,4.5e-05,31742.0,,,,
4753,8000,47118,1.7579,0.0123,3.4148,3.922,0.0168,0.09,3.7,0.94,0.0,973.0,522,446,5,54,46,1,269.0,0.02,4.5e-05,31724.0,,,,
4754,8000,47134,1.7389,0.0215,3.3574,3.85,0.0133,0.08,5.49,0.95,0.0,838.0,434,400,4,52,48,0,313.0,0.02,4.5e-05,31695.0,,,,
4755,8000,47151,1.7135,0.0026,3.3446,3.814,0.0107,0.08,7.74,0.95,0.0,730.0,394,330,6,54,45,1,359.0,0.02,4.5e-05,31749.0,,,,
4756,8000,47167,1.761,0.0269,3.3913,3.854,0.0214,0.1,7.23,0.95,0.0,864.0,452,406,6,52,47,1,303.0,0.03,4.5e-05,31722.0,,,,
4757,8000,47184,1.8281,0.0136,3.5521,3.843,0.0069,0.06,16.02,0.94,0.0,914.0,475,432,7,52,47,1,287.0,0.02,4.5e-05,31702.0,,,,
4758,8000,47200,1.7408,0.0168,3.3711,3.886,0.0132,0.07,5.62,0.95,0.0,787.0,387,394,6,49,50,1,333.0,0.03,4.5e-05,31697.0,,,,
4759,8000,47217,1.7188,0.0191,3.3237,3.968,0.0128,0.07,6.89,0.95,0.0,759.0,404,349,6,53,46,1,345.0,0.04,4.5e-05,31699.0,,,,
4760,8000,47234,1.713,0.0107,3.3279,3.872,0.0131,0.08,4.19,0.95,0.0,775.0,432,338,5,56,44,1,338.0,0.03,4.5e-05,31707.0,,,,
4761,8000,47251,1.9185,0.0087,3.7429,3.883,0.0142,0.07,17.71,0.92,0.0,843.0,435,399,9,52,47,1,311.0,0.02,4.5e-05,30545.0,,,,
4762,8000,47268,1.9288,0.0073,3.7642,3.633,0.009,0.06,17.99,0.92,0.0,860.0,412,441,7,48,51,1,305.0,0.02,4.5e-05,31670.0,,,,
4763,8000,47284,1.8443,0.0109,3.5881,3.607,0.0085,0.06,17.12,0.93,0.0,865.0,411,450,4,48,52,0,303.0,0.02,4.5e-05,31661.0,,,,
4764,8000,47301,1.7739,0.0025,3.4649,3.72,0.0118,0.08,11.04,0.94,0.0,813.0,400,413,0,49,51,0,322.0,0.01,4.5e-05,31678.0,,,,
4765,8000,47317,1.7907,0.0205,3.4636,3.835,0.0107,0.07,10.8,0.94,0.0,839.0,432,405,2,51,48,0,312.0,0.02,4.5e-05,31665.0,,,,
4766,8000,47334,1.7726,0.0077,3.4526,3.765,0.0115,0.08,7.9,0.93,0.0,839.0,465,365,9,55,44,1,312.0,0.02,4.5e-05,31758.0,,,,
4767,8000,47351,1.7977,0.0238,3.4696,3.694,0.0148,0.08,12.11,0.94,0.0,795.0,419,369,7,53,46,1,330.0,0.02,4.5e-05,31675.0,,,,
4768,8000,47367,1.7931,0.0217,3.465,3.726,0.0087,0.06,16.3,0.94,0.0,812.0,443,360,9,55,44,1,323.0,0.03,4.5e-05,31743.0,,,,
4769,8000,47384,1.7636,0.0207,3.4086,3.784,0.0124,0.08,10.85,0.95,0.0,818.0,433,375,10,53,46,1,320.0,0.03,4.5e-05,31681.0,,,,
4770,8000,47400,1.8004,0.0112,3.5004,3.686,0.0156,0.08,11.17,0.94,0.0,854.0,463,382,9,54,45,1,307.0,0.03,4.5e-05,31672.0,,,,
4771,8000,47417,1.8087,0.0208,3.4981,3.754,0.0149,0.08,10.05,0.94,0.0,895.0,498,392,5,56,44,1,293.0,0.02,4.5e-05,31674.0,,,,
4772,8000,47434,1.7935,0.0152,3.4789,3.712,0.0163,0.08,8.96,0.95,0.0,827.0,419,399,9,51,48,1,317.0,0.01,4.5e-05,31741.0,,,,
4773,8000,47450,1.745,0.0192,3.3749,3.857,0.0166,0.09,6.57,0.95,0.0,766.0,406,359,1,53,47,0,342.0,0.02,4.5e-05,31682.0,,,,
4774,8000,47467,1.7938,0.0306,3.4498,3.79,0.0371,0.08,7.75,0.95,0.0,805.0,427,371,7,53,46,1,326.0,0.02,4.5e-05,31751.0,,,,
4775,8000,47483,1.7821,0.0137,3.4597,3.755,0.0161,0.09,6.56,0.94,0.0,923.0,483,432,8,52,47,1,284.0,0.01,4.5e-05,31727.0,,,,
4776,8000,47500,1.8009,0.0197,3.4834,3.607,0.0167,0.09,8.18,0.94,0.0,873.0,475,394,4,54,45,0,300.0,0.02,4.5e-05,31679.0,,,,
4777,8000,47517,1.8032,0.03,3.4691,3.732,0.0152,0.09,9.52,0.95,0.0,834.0,428,403,3,51,48,0,314.0,0.02,4.5e-05,31673.0,,,,
4778,8000,47533,1.7687,0.0196,3.4208,3.743,0.0101,0.08,9.02,0.95,0.0,786.0,442,343,1,56,44,0,334.0,0.02,4.5e-05,31722.0,,,,
4779,8000,47550,1.7748,0.0397,3.3947,3.851,0.0111,0.08,8.63,0.95,0.0,783.0,399,378,6,51,48,1,335.0,0.01,4.5e-05,31699.0,,,,
4780,8000,47566,1.8082,0.039,3.4612,3.663,0.0135,0.08,9.75,0.95,0.0,752.0,418,326,8,56,43,1,349.0,0.01,4.5e-05,31676.0,,,,
4781,8000,47584,1.8503,0.0219,3.5808,3.672,0.0152,0.1,7.24,0.93,0.0,840.0,443,380,17,53,45,2,312.0,0.02,4.5e-05,30579.0,,,,
4782,8000,47600,1.8004,0.0249,3.4752,3.881,0.0122,0.08,8.93,0.95,0.0,859.0,441,412,6,51,48,1,305.0,0.02,4.5e-05,31703.0,,,,
4783,8000,47617,1.8374,0.0216,3.5561,3.932,0.012,0.08,13.39,0.94,0.0,889.0,423,458,8,48,52,1,295.0,0.04,4.5e-05,31721.0,,,,
4784,8000,47633,1.7958,0.0326,3.4503,3.874,0.0211,0.11,5.61,0.94,0.0,919.0,448,468,3,49,51,0,285.0,0.03,4.5e-05,31693.0,,,,
4785,8000,47650,1.7997,0.039,3.4454,3.904,0.0215,0.11,5.26,0.94,0.0,862.0,410,448,4,48,52,0,304.0,0.03,4.5e-05,31700.0,,,,
4786,8000,47667,1.7524,0.0133,3.4022,3.925,0.0131,0.09,7.67,0.95,0.0,826.0,395,428,3,48,52,0,317.0,0.05,4.5e-05,31758.0,,,,
4787,8000,47683,1.7356,0.0201,3.3562,4.004,0.013,0.09,13.01,0.95,0.0,745.0,344,393,8,46,53,1,352.0,0.03,4.5e-05,31700.0,,,,
4788,8000,47700,1.731,0.015,3.3567,3.965,0.0078,0.06,11.96,0.95,0.0,697.0,299,391,7,43,56,1,376.0,0.03,4.5e-05,31692.0,,,,
4789,8000,47716,1.7492,0.0266,3.37,3.942,0.0133,0.08,9.26,0.95,0.0,737.0,323,406,8,44,55,1,356.0,0.05,4.5e-05,31780.0,,,,
4790,8000,47733,1.7657,0.0194,3.4181,3.968,0.0109,0.08,10.82,0.95,0.0,795.0,373,412,10,47,52,1,330.0,0.05,4.5e-05,31723.0,,,,
4791,8000,47750,1.7634,0.0219,3.4076,3.894,0.0112,0.08,10.08,0.95,0.0,723.0,321,393,9,44,54,1,363.0,0.04,4.5e-05,31791.0,,,,
4792,8000,47766,1.7385,0.0252,3.3527,3.906,0.0144,0.09,8.3,0.96,0.0,732.0,364,356,12,50,49,2,358.0,0.02,4.5e-05,31708.0,,,,
4793,8000,47783,1.7617,0.0303,3.3881,3.939,0.0071,0.06,21.87,0.96,0.0,710.0,328,374,8,46,53,1,369.0,0.03,4.5e-05,31699.0,,,,
4794,8000,47799,1.6948,0.0158,3.2834,4.03,0.0113,0.08,11.56,0.96,0.0,699.0,310,382,7,44,55,1,375.0,0.03,4.5e-05,31779.0,,,,
4795,8000,47816,1.7204,0.0352,3.2954,3.938,0.008,0.07,17.27,0.96,0.0,637.0,285,344,8,45,54,1,412.0,0.04,4.5e-05,31699.0,,,,
4796,8000,47832,1.736,0.0337,3.3329,4.032,0.0114,0.08,15.75,0.96,0.0,716.0,328,366,22,46,51,3,366.0,0.04,4.5e-05,31788.0,,,,
4797,8000,47849,1.6887,0.0147,3.2726,3.935,0.0128,0.09,5.81,0.96,0.0,671.0,298,366,7,44,55,1,391.0,0.05,4.5e-05,31698.0,,,,
4798,8000,47866,1.698,0.0115,3.2981,3.944,0.012,0.08,10.41,0.97,0.0,676.0,277,388,11,41,57,2,388.0,0.04,4.5e-05,31744.0,,,,
4799,8000,47882,1.7248,0.0262,3.3223,3.913,0.0117,0.07,13.65,0.96,0.0,693.0,314,368,11,45,53,2,378.0,0.04,4.5e-05,31708.0,84,1,427,16
4800,8000,47914,1.7225,0.0162,3.3384,3.97,0.0087,0.06,16.55,0.96,0.0,683.0,299,366,18,44,54,3,384.0,0.04,4.5e-05,31931.0,,,,
4801,8000,47931,1.7623,0.0177,3.4168,4.192,0.0155,0.09,10.82,0.95,0.0,637.0,309,314,14,49,49,2,412.0,0.05,4.5e-05,30573.0,,,,
4802,8000,47948,1.7214,0.0186,3.3322,4.13,0.0127,0.08,13.94,0.95,0.0,583.0,281,286,16,48,49,3,450.0,0.03,4.5e-05,31717.0,,,,
4803,8000,47965,1.7348,0.0086,3.3796,4.099,0.0142,0.08,10.42,0.95,0.0,641.0,318,301,22,50,47,3,409.0,0.03,4.5e-05,31714.0,,,,
4804,8000,47981,1.7579,0.0195,3.4037,4.116,0.016,0.1,23.03,0.95,0.0,597.0,302,277,18,51,46,3,439.0,0.03,4.5e-05,31693.0,,,,
4805,8000,47998,1.6976,0.0296,3.2639,4.239,0.0135,0.08,8.68,0.95,0.0,598.0,305,284,9,51,47,2,438.0,0.02,4.5e-05,31695.0,,,,
4806,8000,48014,1.6769,0.0309,3.2231,4.455,0.0124,0.08,7.1,0.95,0.0,585.0,317,255,13,54,44,2,448.0,0.02,4.5e-05,31708.0,,,,
4807,8000,48031,1.6698,0.0232,3.2231,4.379,0.0138,0.09,7.19,0.95,0.0,588.0,303,272,13,52,46,2,446.0,0.01,4.5e-05,31707.0,,,,
4808,8000,48048,1.6571,0.0264,3.1914,4.448,0.0174,0.09,5.25,0.95,0.0,566.0,295,250,21,52,44,4,463.0,0.01,4.5e-05,31754.0,,,,
4809,8000,48064,1.6627,0.032,3.1924,4.458,0.0116,0.08,6.44,0.96,0.0,570.0,297,257,16,52,45,3,460.0,0.01,4.5e-05,31715.0,,,,
4810,8000,48081,1.6502,0.0296,3.1727,4.488,0.0159,0.09,4.28,0.96,0.0,613.0,294,301,18,48,49,3,428.0,0.01,4.5e-05,31704.0,,,,
4811,8000,48097,1.6987,0.0258,3.2748,4.313,0.0141,0.09,5.67,0.95,0.0,679.0,319,347,13,47,51,2,386.0,0.01,4.5e-05,31709.0,,,,
4812,8000,48114,1.7192,0.0295,3.3087,4.287,0.0131,0.09,8.21,0.95,0.0,697.0,359,326,12,52,47,2,376.0,0.02,4.5e-05,31772.0,,,,
4813,8000,48130,1.7434,0.0347,3.3445,4.194,0.0146,0.09,6.2,0.95,0.0,708.0,359,347,2,51,49,0,370.0,0.02,4.4e-05,31711.0,,,,
4814,8000,48147,1.7386,0.0425,3.3198,4.198,0.0153,0.1,6.81,0.95,0.0,695.0,352,333,10,51,48,1,377.0,0.02,4.4e-05,31704.0,,,,
4815,8000,48164,1.7407,0.0331,3.3424,4.179,0.0123,0.09,7.0,0.95,0.0,712.0,363,342,7,51,48,1,368.0,0.02,4.4e-05,31757.0,,,,
4816,8000,48180,1.7399,0.0283,3.3511,4.2,0.0141,0.08,5.1,0.95,0.0,701.0,361,335,5,51,48,1,374.0,0.02,4.4e-05,31705.0,,,,
4817,8000,48197,1.7604,0.0312,3.386,4.186,0.0111,0.09,4.17,0.95,0.0,748.0,389,355,4,52,47,1,350.0,0.03,4.4e-05,31713.0,,,,
4818,8000,48213,1.7444,0.0244,3.3678,4.211,0.0122,0.08,5.77,0.95,0.0,757.0,403,346,8,53,46,1,346.0,0.02,4.4e-05,31708.0,,,,
4819,8000,48230,1.7484,0.0277,3.3698,4.271,0.016,0.09,4.74,0.95,0.0,835.0,410,416,9,49,50,1,314.0,0.02,4.4e-05,31692.0,,,,
4820,8000,48247,1.7603,0.028,3.3926,4.243,0.0152,0.08,6.83,0.94,0.0,800.0,405,390,5,51,49,1,328.0,0.01,4.4e-05,31726.0,,,,
4821,8000,48264,1.8424,0.024,3.5659,4.245,0.0106,0.07,10.32,0.93,0.0,774.0,428,332,14,55,43,2,339.0,0.02,4.4e-05,30622.0,,,,
4822,8000,48280,1.8425,0.0471,3.5186,4.22,0.0139,0.08,6.78,0.92,0.0,831.0,433,392,6,52,47,1,315.0,0.02,4.4e-05,31719.0,,,,
4823,8000,48297,1.8118,0.0251,3.5008,4.232,0.0128,0.07,13.83,0.93,0.0,734.0,371,356,7,51,49,1,357.0,0.02,4.4e-05,31770.0,,,,
4824,8000,48314,1.752,0.0175,3.3956,4.166,0.0087,0.06,12.89,0.95,0.0,668.0,326,336,6,49,50,1,392.0,0.03,4.4e-05,31699.0,,,,
4825,8000,48330,1.7289,0.0036,3.3778,4.26,0.0099,0.07,15.04,0.95,0.0,701.0,342,346,13,49,49,2,374.0,0.03,4.4e-05,31715.0,,,,
4826,8000,48347,1.766,0.0208,3.4176,4.201,0.0093,0.06,13.4,0.94,0.0,763.0,369,385,9,48,50,1,344.0,0.03,4.4e-05,31747.0,,,,
4827,8000,48363,1.7084,0.0095,3.3251,4.205,0.01,0.07,10.06,0.95,0.0,686.0,303,372,11,44,54,2,382.0,0.04,4.4e-05,31695.0,,,,
4828,8000,48380,1.6974,0.0192,3.2818,4.146,0.0109,0.07,8.37,0.95,0.0,713.0,354,345,14,50,48,2,368.0,0.04,4.4e-05,31715.0,,,,
4829,8000,48397,1.693,0.011,3.2899,4.14,0.0096,0.06,11.22,0.96,0.0,684.0,333,339,12,49,50,2,383.0,0.04,4.4e-05,31706.0,,,,
4830,8000,48413,1.7005,0.0163,3.2947,4.178,0.0103,0.07,9.65,0.96,0.0,708.0,367,326,15,52,46,2,370.0,0.04,4.4e-05,31684.0,,,,
4831,8000,48430,1.7296,0.0198,3.3452,4.042,0.0137,0.07,10.17,0.95,0.0,719.0,356,353,10,50,49,1,365.0,0.03,4.4e-05,31779.0,,,,
4832,8000,48446,1.6869,0.0104,3.2795,4.15,0.0097,0.07,14.34,0.96,0.0,695.0,356,324,15,51,47,2,377.0,0.02,4.4e-05,31771.0,,,,
4833,8000,48463,1.6731,-0.0036,3.2783,4.036,0.0093,0.07,12.16,0.96,0.0,652.0,324,316,12,50,48,2,402.0,0.02,4.4e-05,31718.0,,,,
4834,8000,48480,1.689,0.012,3.2796,4.126,0.0148,0.08,11.63,0.96,0.0,680.0,360,304,16,53,45,2,386.0,0.03,4.4e-05,31703.0,,,,
4835,8000,48496,1.6564,-0.006,3.2521,4.177,0.0091,0.07,17.65,0.97,0.0,691.0,358,320,13,52,46,2,379.0,0.03,4.4e-05,31719.0,,,,
4836,8000,48513,1.6903,0.0173,3.2724,4.057,0.0131,0.08,16.03,0.96,0.0,679.0,315,331,33,46,49,5,386.0,0.02,4.4e-05,31715.0,,,,
4837,8000,48529,1.6824,0.0033,3.2854,4.239,0.0076,0.06,14.58,0.96,0.0,735.0,368,343,24,50,47,3,357.0,0.02,4.4e-05,31707.0,,,,
4838,8000,48546,1.6863,0.01,3.2792,4.141,0.0114,0.07,14.48,0.96,0.0,697.0,342,344,11,49,49,2,376.0,0.02,4.4e-05,31703.0,,,,
4839,8000,48563,1.6906,0.0112,3.2847,4.131,0.0118,0.08,7.88,0.96,0.0,676.0,331,321,24,49,47,4,388.0,0.02,4.4e-05,31706.0,,,,
4840,8000,48579,1.7158,0.0038,3.3503,4.072,0.0108,0.07,15.13,0.96,0.0,778.0,402,347,29,52,45,4,337.0,0.02,4.4e-05,31721.0,,,,
4841,8000,48596,1.8183,0.0114,3.5407,4.196,0.0224,0.08,15.63,0.94,0.0,780.0,391,361,28,50,46,4,336.0,0.02,4.4e-05,30597.0,,,,
4842,8000,48613,1.7232,-0.0034,3.3785,4.115,0.0149,0.08,9.89,0.95,0.0,704.0,358,329,17,51,47,2,372.0,0.01,4.4e-05,31697.0,,,,
4843,8000,48630,1.7672,0.002,3.4569,4.202,0.0129,0.08,16.15,0.95,0.0,741.0,362,358,21,49,48,3,354.0,0.01,4.4e-05,31711.0,,,,
4844,8000,48646,1.7458,-0.0041,3.4251,4.067,0.0146,0.08,9.12,0.95,0.0,790.0,430,338,22,54,43,3,332.0,0.01,4.4e-05,31703.0,,,,
4845,8000,48663,1.7812,0.0178,3.4526,4.057,0.0159,0.09,9.33,0.95,0.0,875.0,444,415,16,51,47,2,300.0,0.01,4.4e-05,31715.0,,,,
4846,8000,48679,1.8319,0.0141,3.5605,4.037,0.013,0.07,15.52,0.95,0.0,865.0,449,405,11,52,47,1,303.0,0.01,4.4e-05,31691.0,,,,
4847,8000,48696,1.7921,0.0117,3.4864,4.052,0.0156,0.09,7.9,0.95,0.0,953.0,488,454,11,51,48,1,275.0,0.01,4.4e-05,31702.0,,,,
4848,8000,48713,1.7992,0.0194,3.485,4.029,0.016,0.08,7.34,0.95,0.0,946.0,490,448,8,52,47,1,277.0,0.02,4.4e-05,31695.0,,,,
4849,8000,48729,1.7958,0.0136,3.4896,3.968,0.0128,0.08,8.62,0.95,0.0,917.0,434,471,12,47,51,1,286.0,0.02,4.4e-05,31685.0,125,1,386,24
4850,8000,48761,1.7811,0.0001,3.4876,4.064,0.0128,0.08,10.67,0.95,0.0,847.0,432,406,9,51,48,1,309.0,0.01,4.4e-05,31829.0,,,,
4851,8000,48778,1.7553,0.0051,3.4258,4.007,0.0226,0.09,6.38,0.95,0.0,845.0,436,398,11,52,47,1,310.0,0.01,4.4e-05,31699.0,,,,
4852,8000,48794,1.7309,-0.0056,3.3997,4.189,0.0186,0.09,6.51,0.96,0.0,872.0,456,401,15,52,46,2,301.0,0.01,4.4e-05,31700.0,,,,
4853,8000,48811,1.7869,0.0317,3.4374,4.119,0.0158,0.08,8.15,0.95,0.0,865.0,423,429,13,49,50,2,303.0,0.01,4.4e-05,31708.0,,,,
4854,8000,48827,1.8046,0.0228,3.4905,4.172,0.0167,0.07,7.28,0.95,0.0,931.0,475,434,22,51,47,2,282.0,0.01,4.4e-05,31703.0,,,,
4855,8000,48844,1.8493,0.0132,3.5972,3.958,0.0147,0.08,8.05,0.94,0.0,901.0,453,435,13,50,48,1,291.0,0.01,4.4e-05,31696.0,,,,
4856,8000,48861,1.8595,0.0149,3.6141,3.924,0.012,0.08,9.1,0.94,0.0,1033.0,567,457,9,55,44,1,254.0,0.01,4.4e-05,31760.0,,,,
