iteration,total_iterations,elapsed_seconds,loss,pg_loss,vf_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,reward,episodes,wins,losses,draws,win_pct,loss_pct,draw_pct,episode_length,cities,lr,sps,eval_wins,eval_losses,eval_draws,eval_win_pct
4559,8000,43526,1.7259,0.0126,3.3516,4.1,0.0137,0.09,4.84,0.95,0.0,755.0,420,330,5,56,44,1,347.0,0.02,4.7e-05,31965.0,,,,
4560,8000,43543,1.7621,0.0239,3.4008,4.05,0.014,0.09,8.17,0.95,0.0,840.0,443,392,5,53,47,1,312.0,0.01,4.7e-05,31998.0,,,,
4561,8000,43560,1.8574,0.0333,3.5723,4.075,0.0179,0.1,25.86,0.95,0.0,810.0,441,361,8,54,45,1,324.0,0.01,4.7e-05,30852.0,,,,
4562,8000,43576,1.8147,0.0197,3.5145,4.095,0.0127,0.08,9.2,0.94,0.0,930.0,492,434,4,53,47,0,282.0,0.02,4.7e-05,31891.0,,,,
4563,8000,43593,1.7808,0.0324,3.4219,4.186,0.0157,0.09,6.25,0.95,0.0,833.0,446,384,3,54,46,0,315.0,0.02,4.7e-05,31901.0,,,,
4564,8000,43609,1.7562,0.032,3.3731,4.156,0.0163,0.09,15.07,0.96,0.0,789.0,405,382,2,51,48,0,332.0,0.02,4.7e-05,31881.0,,,,
4565,8000,43626,1.7588,0.0215,3.3997,4.183,0.0108,0.07,6.3,0.96,0.0,855.0,416,436,3,49,51,0,307.0,0.02,4.7e-05,31913.0,,,,
4566,8000,43642,1.7912,0.0036,3.4985,3.977,0.0105,0.07,9.91,0.95,0.0,897.0,465,425,7,52,47,1,292.0,0.03,4.7e-05,31926.0,,,,
4567,8000,43659,1.796,-0.0002,3.5146,3.898,0.0109,0.07,15.88,0.95,0.0,854.0,414,433,7,48,51,1,307.0,0.03,4.7e-05,31876.0,,,,
4568,8000,43675,1.8518,0.001,3.624,3.859,0.0072,0.06,16.99,0.95,0.0,916.0,448,463,5,49,51,1,286.0,0.03,4.7e-05,31885.0,,,,
4569,8000,43692,1.8232,0.0144,3.54,3.838,0.0108,0.08,13.85,0.95,0.0,874.0,458,410,6,52,47,1,300.0,0.02,4.7e-05,31921.0,,,,
4570,8000,43708,1.8298,0.0222,3.5373,3.876,0.009,0.07,17.51,0.95,0.0,862.0,426,435,1,49,50,0,304.0,0.03,4.7e-05,31884.0,,,,
4571,8000,43725,1.7839,0.0204,3.4503,3.901,0.0147,0.09,15.55,0.95,0.0,814.0,399,410,5,49,50,1,322.0,0.03,4.7e-05,31879.0,,,,
4572,8000,43741,1.8037,0.0373,3.4595,3.953,0.0123,0.07,8.34,0.95,0.0,865.0,435,415,15,50,48,2,303.0,0.02,4.7e-05,31952.0,,,,
4573,8000,43758,1.8324,0.0333,3.5233,3.933,0.0147,0.08,12.33,0.95,0.0,990.0,509,471,10,51,48,1,265.0,0.02,4.7e-05,31914.0,,,,
4574,8000,43774,1.8495,0.036,3.5512,3.874,0.0153,0.09,13.4,0.94,0.0,970.0,498,464,8,51,48,1,270.0,0.03,4.7e-05,31898.0,,,,
4575,8000,43791,1.8185,0.0478,3.4655,3.889,0.0176,0.1,8.37,0.95,0.0,1010.0,534,467,9,53,46,1,260.0,0.03,4.7e-05,31886.0,,,,
4576,8000,43807,1.8187,0.0344,3.4921,3.9,0.016,0.09,6.2,0.95,0.0,1005.0,495,503,7,49,50,1,261.0,0.03,4.7e-05,31897.0,,,,
4577,8000,43824,1.852,0.0241,3.5774,3.752,0.0116,0.07,9.97,0.94,0.0,1063.0,501,559,3,47,53,0,247.0,0.03,4.7e-05,31881.0,,,,
4578,8000,43840,1.8728,0.0327,3.6014,3.718,0.0144,0.09,7.54,0.94,0.0,1074.0,541,532,1,50,50,0,244.0,0.03,4.7e-05,31882.0,,,,
4579,8000,43857,1.8167,0.0082,3.5388,3.74,0.0173,0.1,4.62,0.93,0.0,1106.0,568,535,3,51,48,0,237.0,0.02,4.7e-05,31924.0,,,,
4580,8000,43873,1.8406,0.0203,3.5625,3.729,0.0196,0.1,4.46,0.93,0.0,1073.0,559,510,4,52,48,0,244.0,0.02,4.7e-05,31920.0,,,,
4581,8000,43890,1.9103,0.025,3.6929,3.767,0.019,0.1,4.57,0.91,0.0,1143.0,563,576,4,49,50,0,229.0,0.02,4.7e-05,30847.0,,,,
4582,8000,43907,1.8538,0.0111,3.6068,3.773,0.0158,0.09,4.42,0.91,0.0,1071.0,522,549,0,49,51,0,245.0,0.05,4.7e-05,31957.0,,,,
4583,8000,43923,1.8011,0.0035,3.5178,3.907,0.014,0.09,4.74,0.93,0.0,967.0,493,473,1,51,49,0,271.0,0.04,4.7e-05,31948.0,,,,
4584,8000,43940,1.805,0.0172,3.4988,3.944,0.0175,0.09,4.52,0.93,0.0,1007.0,531,474,2,53,47,0,260.0,0.03,4.7e-05,31988.0,,,,
4585,8000,43956,1.7642,0.0056,3.4406,3.997,0.0132,0.09,3.51,0.94,0.0,994.0,511,482,1,51,48,0,264.0,0.03,4.7e-05,31943.0,,,,
4586,8000,43973,1.7736,0.0181,3.4346,4.02,0.0113,0.07,5.71,0.94,0.0,897.0,486,409,2,54,46,0,292.0,0.03,4.7e-05,31928.0,,,,
4587,8000,43989,1.7664,0.0164,3.4229,3.98,0.0137,0.08,4.71,0.94,0.0,879.0,508,370,1,58,42,0,298.0,0.03,4.7e-05,31947.0,,,,
4588,8000,44006,1.7261,0.0084,3.3585,4.006,0.0096,0.07,7.15,0.95,0.0,803.0,458,342,3,57,43,0,326.0,0.03,4.7e-05,31946.0,,,,
4589,8000,44022,1.7007,0.0069,3.3113,4.027,0.0117,0.07,4.91,0.95,0.0,771.0,411,349,11,53,45,1,340.0,0.02,4.7e-05,31960.0,,,,
4590,8000,44039,1.6868,0.0068,3.2842,4.026,0.0081,0.06,7.35,0.96,0.0,697.0,364,313,20,52,45,3,376.0,0.04,4.7e-05,31989.0,,,,
4591,8000,44055,1.7023,0.0135,3.3023,4.057,0.0129,0.08,5.69,0.95,0.0,753.0,394,335,24,52,44,3,348.0,0.04,4.7e-05,31933.0,,,,
4592,8000,44072,1.714,0.0158,3.3207,4.032,0.011,0.07,5.42,0.95,0.0,696.0,339,339,18,49,49,3,377.0,0.04,4.7e-05,32019.0,,,,
4593,8000,44088,1.7141,0.0107,3.3319,4.038,0.0096,0.06,10.27,0.95,0.0,736.0,357,353,26,49,48,4,356.0,0.03,4.7e-05,31996.0,,,,
4594,8000,44104,1.7658,0.0041,3.4475,4.021,0.0103,0.08,20.46,0.95,0.0,735.0,388,331,16,53,45,2,357.0,0.03,4.7e-05,31950.0,,,,
4595,8000,44121,1.7081,-0.0043,3.3488,3.948,0.0149,0.09,4.44,0.94,0.0,821.0,441,358,22,54,44,3,319.0,0.02,4.7e-05,31946.0,,,,
4596,8000,44137,1.7442,0.0,3.4118,3.989,0.0132,0.08,4.82,0.94,0.0,906.0,497,397,12,55,44,1,289.0,0.03,4.7e-05,31945.0,,,,
4597,8000,44154,1.7827,-0.0047,3.4978,3.857,0.0128,0.08,6.03,0.94,0.0,981.0,506,462,13,52,47,1,267.0,0.03,4.7e-05,31930.0,,,,
4598,8000,44170,1.7607,0.0021,3.4398,3.858,0.021,0.09,3.23,0.94,0.0,1025.0,513,505,7,50,49,1,256.0,0.03,4.7e-05,31932.0,,,,
4599,8000,44187,1.815,0.0206,3.5113,3.841,0.0141,0.09,4.07,0.94,0.0,1099.0,568,528,3,52,48,0,239.0,0.03,4.7e-05,31958.0,102,1,409,20
4600,8000,44218,1.7833,0.0124,3.4647,3.934,0.0132,0.08,4.51,0.95,0.0,1033.0,524,507,2,51,49,0,254.0,0.03,4.7e-05,32164.0,,,,
4601,8000,44236,1.8012,-0.0128,3.55,3.79,0.0149,0.09,4.59,0.93,0.0,927.0,450,474,3,49,51,0,283.0,0.03,4.7e-05,30857.0,,,,
4602,8000,44252,1.748,-0.0105,3.4385,3.77,0.0121,0.08,5.26,0.94,0.0,844.0,406,436,2,48,52,0,311.0,0.05,4.7e-05,31944.0,,,,
4603,8000,44268,1.7531,-0.0153,3.4584,3.758,0.0152,0.09,3.67,0.94,0.0,902.0,440,456,6,49,51,1,291.0,0.06,4.7e-05,31935.0,,,,
4604,8000,44285,1.7185,-0.0248,3.4094,3.911,0.0137,0.09,3.48,0.95,0.0,927.0,481,440,6,52,47,1,283.0,0.06,4.7e-05,31944.0,,,,
4605,8000,44301,1.724,-0.0145,3.4003,3.897,0.0143,0.09,3.32,0.95,0.0,862.0,427,423,12,50,49,1,304.0,0.05,4.7e-05,31967.0,,,,
4606,8000,44318,1.7578,-0.0197,3.4746,3.601,0.0098,0.08,9.43,0.95,0.0,830.0,415,411,4,50,50,0,316.0,0.05,4.7e-05,31954.0,,,,
4607,8000,44334,1.7763,0.0169,3.4385,3.603,0.0114,0.08,12.95,0.94,0.0,826.0,399,420,7,48,51,1,317.0,0.06,4.7e-05,31935.0,,,,
4608,8000,44351,1.8057,0.0179,3.4964,3.682,0.0109,0.07,9.64,0.95,0.0,853.0,439,399,15,51,47,2,307.0,0.06,4.7e-05,31983.0,,,,
4609,8000,44367,1.7453,0.024,3.3655,3.872,0.0115,0.08,5.53,0.96,0.0,893.0,415,464,14,46,52,2,294.0,0.03,4.7e-05,31951.0,,,,
4610,8000,44384,1.7636,0.0192,3.4112,3.915,0.016,0.09,6.49,0.96,0.0,932.0,433,479,20,46,51,2,281.0,0.03,4.7e-05,31997.0,,,,
4611,8000,44400,1.774,0.0011,3.4691,3.942,0.0105,0.07,8.71,0.95,0.0,1069.0,537,519,13,50,49,1,245.0,0.03,4.7e-05,31938.0,,,,
4612,8000,44417,1.8046,0.0322,3.467,3.841,0.0147,0.08,5.78,0.95,0.0,965.0,485,474,6,50,49,1,272.0,0.03,4.7e-05,31949.0,,,,
4613,8000,44433,1.8106,0.0284,3.4869,3.807,0.0135,0.08,4.63,0.95,0.0,1038.0,529,495,14,51,48,1,253.0,0.03,4.7e-05,31933.0,,,,
4614,8000,44450,1.7664,0.0016,3.4531,3.896,0.014,0.08,3.99,0.94,0.0,1007.0,517,477,13,51,47,1,260.0,0.02,4.7e-05,31939.0,,,,
4615,8000,44466,1.7807,0.0193,3.4468,3.887,0.0143,0.08,5.18,0.95,0.0,950.0,450,482,18,47,51,2,276.0,0.01,4.7e-05,31954.0,,,,
4616,8000,44483,1.7927,0.0192,3.4704,3.841,0.0114,0.07,6.41,0.94,0.0,998.0,503,475,20,50,48,2,263.0,0.01,4.7e-05,31982.0,,,,
4617,8000,44499,1.7713,0.0156,3.434,3.794,0.0126,0.08,5.23,0.95,0.0,939.0,492,428,19,52,46,2,279.0,0.01,4.7e-05,31981.0,,,,
4618,8000,44516,1.8068,0.0334,3.4687,3.766,0.0124,0.08,4.04,0.94,0.0,965.0,470,480,15,49,50,2,272.0,0.01,4.7e-05,31993.0,,,,
4619,8000,44532,1.8042,0.0179,3.4946,3.768,0.0112,0.08,4.76,0.94,0.0,998.0,474,501,23,47,50,2,263.0,0.01,4.7e-05,31956.0,,,,
4620,8000,44549,1.8081,0.0078,3.5227,3.742,0.0094,0.07,7.15,0.94,0.0,975.0,480,482,13,49,49,1,269.0,0.01,4.7e-05,31958.0,,,,
4621,8000,44566,1.8692,0.0104,3.6392,3.706,0.0131,0.08,7.41,0.91,0.0,1048.0,550,489,9,52,47,1,250.0,0.01,4.7e-05,30758.0,,,,
4622,8000,44582,1.9527,0.0262,3.7752,3.635,0.0082,0.07,11.85,0.91,0.0,1060.0,532,508,20,50,48,2,247.0,0.01,4.7e-05,31900.0,,,,
4623,8000,44599,1.9045,0.0465,3.638,3.668,0.0149,0.1,4.0,0.92,0.0,1065.0,582,469,14,55,44,1,246.0,0.03,4.7e-05,31962.0,,,,
4624,8000,44615,1.8971,0.0425,3.6325,3.673,0.015,0.1,7.57,0.92,0.0,1133.0,556,557,20,49,49,2,231.0,0.04,4.6e-05,31916.0,,,,
4625,8000,44632,1.8744,0.0183,3.6336,3.686,0.0121,0.09,5.14,0.93,0.0,1157.0,594,562,1,51,49,0,227.0,0.04,4.6e-05,31917.0,,,,
4626,8000,44648,1.9157,0.0369,3.68,3.746,0.0152,0.1,5.58,0.92,0.0,1211.0,629,579,3,52,48,0,216.0,0.04,4.6e-05,32000.0,,,,
4627,8000,44665,1.936,0.0583,3.6778,3.778,0.0149,0.1,6.21,0.92,0.0,1229.0,639,588,2,52,48,0,213.0,0.02,4.6e-05,31939.0,,,,
4628,8000,44681,1.8883,0.0215,3.6562,3.77,0.0117,0.09,4.9,0.93,0.0,1250.0,640,608,2,51,49,0,210.0,0.01,4.6e-05,31944.0,,,,
4629,8000,44698,1.8728,0.0171,3.6338,3.755,0.015,0.09,3.95,0.93,0.0,1251.0,650,600,1,52,48,0,210.0,0.01,4.6e-05,31877.0,,,,
4630,8000,44714,1.8747,0.0352,3.6023,3.835,0.0113,0.08,4.63,0.93,0.0,1223.0,592,630,1,48,52,0,214.0,0.01,4.6e-05,31879.0,,,,
4631,8000,44731,1.8987,0.0259,3.6675,3.691,0.0154,0.1,4.74,0.93,0.0,1257.0,629,627,1,50,50,0,209.0,0.01,4.6e-05,31859.0,,,,
4632,8000,44747,1.9323,0.032,3.7226,3.711,0.0136,0.09,6.16,0.92,0.0,1274.0,615,658,1,48,52,0,206.0,0.0,4.6e-05,31899.0,,,,
4633,8000,44764,1.8915,0.0032,3.6985,3.643,0.0123,0.09,3.9,0.92,0.0,1284.0,628,653,3,49,51,0,204.0,0.01,4.6e-05,31876.0,,,,
4634,8000,44780,1.8681,-0.01,3.677,3.575,0.0141,0.09,3.89,0.92,0.0,1251.0,641,609,1,51,49,0,210.0,0.01,4.6e-05,31884.0,,,,
4635,8000,44797,1.8714,0.0022,3.6595,3.586,0.0123,0.09,3.57,0.92,0.0,1305.0,677,627,1,52,48,0,201.0,0.01,4.6e-05,31882.0,,,,
4636,8000,44813,1.8849,0.0296,3.6325,3.662,0.0124,0.09,6.05,0.93,0.0,1291.0,655,634,2,51,49,0,203.0,0.01,4.6e-05,31905.0,,,,
4637,8000,44830,1.8617,0.0146,3.6162,3.687,0.015,0.09,3.96,0.93,0.0,1304.0,681,622,1,52,48,0,201.0,0.0,4.6e-05,31889.0,,,,
4638,8000,44846,1.8599,0.0026,3.637,3.756,0.0106,0.08,4.54,0.93,0.0,1253.0,653,600,0,52,48,0,209.0,0.01,4.6e-05,31905.0,,,,
4639,8000,44863,1.8706,0.0168,3.6304,3.748,0.0113,0.08,5.18,0.93,0.0,1193.0,613,577,3,51,48,0,220.0,0.01,4.6e-05,31993.0,,,,
4640,8000,44879,1.878,0.0246,3.6289,3.717,0.0115,0.08,7.41,0.94,0.0,1189.0,622,566,1,52,48,0,220.0,0.02,4.6e-05,31954.0,,,,
4641,8000,44896,1.9386,0.0114,3.7762,3.606,0.011,0.08,6.22,0.9,0.0,1201.0,626,566,9,52,47,1,218.0,0.02,4.6e-05,30781.0,,,,
4642,8000,44913,1.9218,0.024,3.7161,3.506,0.0151,0.1,3.86,0.91,0.0,1162.0,657,498,7,57,43,1,226.0,0.04,4.6e-05,31962.0,,,,
4643,8000,44929,1.8811,0.0144,3.654,3.564,0.0144,0.1,3.7,0.91,0.0,1151.0,641,504,6,56,44,1,228.0,0.04,4.6e-05,31945.0,,,,
4644,8000,44946,1.8501,0.0046,3.6128,3.704,0.0125,0.09,3.38,0.92,0.0,1143.0,623,512,8,55,45,1,229.0,0.04,4.6e-05,31976.0,,,,
4645,8000,44962,1.8756,0.0304,3.6118,3.652,0.0117,0.09,3.91,0.92,0.0,1141.0,611,528,2,54,46,0,230.0,0.04,4.6e-05,31946.0,,,,
4646,8000,44979,1.865,0.022,3.607,3.644,0.0106,0.08,4.07,0.92,0.0,1135.0,628,505,2,55,44,0,231.0,0.03,4.6e-05,31945.0,,,,
4647,8000,44995,1.8206,-0.0063,3.5752,3.694,0.0099,0.08,5.62,0.92,0.0,1112.0,601,509,2,54,46,0,236.0,0.04,4.6e-05,31918.0,,,,
4648,8000,45012,1.848,-0.0031,3.6239,3.716,0.0082,0.06,13.54,0.93,0.0,1106.0,625,477,4,57,43,0,237.0,0.04,4.6e-05,31923.0,,,,
4649,8000,45028,1.7974,0.009,3.4986,3.717,0.0112,0.08,6.03,0.94,0.0,987.0,548,434,5,56,44,1,266.0,0.03,4.6e-05,31937.0,145,1,366,28
4650,8000,45060,1.8202,0.0226,3.5179,3.828,0.0112,0.07,5.18,0.94,0.0,1018.0,526,489,3,52,48,0,258.0,0.04,4.6e-05,32071.0,,,,
4651,8000,45076,1.8106,0.0155,3.513,3.765,0.0089,0.07,7.17,0.94,0.0,1037.0,556,472,9,54,46,1,253.0,0.04,4.6e-05,31950.0,,,,
4652,8000,45093,1.8173,0.0176,3.5222,3.725,0.0139,0.09,6.99,0.94,0.0,1010.0,560,441,9,55,44,1,260.0,0.04,4.6e-05,31936.0,,,,
4653,8000,45109,1.81,0.0195,3.5041,3.8,0.0124,0.09,4.49,0.94,0.0,1025.0,537,483,5,52,47,0,256.0,0.05,4.6e-05,31938.0,,,,
4654,8000,45126,1.8243,0.0209,3.529,3.745,0.0117,0.08,5.46,0.93,0.0,1052.0,555,491,6,53,47,1,249.0,0.04,4.6e-05,31924.0,,,,
4655,8000,45142,1.8243,0.0229,3.526,3.801,0.013,0.08,6.35,0.94,0.0,1057.0,555,493,9,53,47,1,248.0,0.06,4.6e-05,31936.0,,,,
4656,8000,45159,1.8256,0.0257,3.5226,3.69,0.0111,0.08,7.53,0.94,0.0,1064.0,559,491,14,53,46,1,246.0,0.05,4.6e-05,31965.0,,,,
4657,8000,45175,1.854,0.0175,3.5947,3.625,0.0116,0.08,7.91,0.94,0.0,1139.0,566,570,3,50,50,0,230.0,0.04,4.6e-05,31945.0,,,,
4658,8000,45192,1.8292,0.0216,3.5373,3.706,0.0122,0.08,4.4,0.94,0.0,1090.0,559,528,3,51,48,0,240.0,0.05,4.6e-05,31978.0,,,,
4659,8000,45208,1.8203,0.0192,3.525,3.756,0.0108,0.08,4.93,0.94,0.0,1019.0,564,448,7,55,44,1,257.0,0.05,4.6e-05,31938.0,,,,
4660,8000,45225,1.8056,0.0146,3.5049,3.827,0.0109,0.08,5.09,0.94,0.0,1037.0,546,488,3,53,47,0,253.0,0.04,4.6e-05,31945.0,,,,
4661,8000,45242,1.9016,0.0492,3.6282,3.87,0.0145,0.08,4.73,0.92,0.0,1007.0,523,480,4,52,48,0,260.0,0.04,4.6e-05,30869.0,,,,
4662,8000,45258,1.8461,0.0316,3.5536,4.055,0.0109,0.07,11.1,0.94,0.0,955.0,514,438,3,54,46,0,274.0,0.04,4.6e-05,32009.0,,,,
4663,8000,45275,1.8324,0.063,3.4648,4.154,0.0122,0.07,5.76,0.94,0.0,972.0,541,422,9,56,43,1,270.0,0.05,4.6e-05,31993.0,,,,
4664,8000,45291,1.7844,0.061,3.3727,4.211,0.014,0.07,7.31,0.95,0.0,935.0,519,409,7,56,44,1,280.0,0.04,4.6e-05,31958.0,,,,
4665,8000,45308,1.7598,0.0297,3.387,4.136,0.0133,0.08,4.52,0.94,0.0,843.0,400,430,13,47,51,2,311.0,0.04,4.6e-05,31980.0,,,,
4666,8000,45324,1.7487,0.0317,3.3596,4.196,0.0207,0.09,3.84,0.95,0.0,876.0,432,440,4,49,50,0,299.0,0.04,4.6e-05,31960.0,,,,
4667,8000,45341,1.7635,0.03,3.3917,4.095,0.0161,0.08,5.29,0.95,0.0,871.0,462,404,5,53,46,1,301.0,0.03,4.6e-05,31942.0,,,,
4668,8000,45357,1.7779,0.052,3.3771,4.131,0.0168,0.08,5.13,0.95,0.0,912.0,486,421,5,53,46,1,287.0,0.03,4.6e-05,31937.0,,,,
4669,8000,45373,1.8101,0.054,3.4378,4.142,0.0123,0.07,7.63,0.95,0.0,937.0,523,408,6,56,44,1,280.0,0.02,4.6e-05,31966.0,,,,
4670,8000,45390,1.7641,0.0487,3.3568,4.171,0.0135,0.07,4.88,0.95,0.0,882.0,475,397,10,54,45,1,297.0,0.02,4.6e-05,31950.0,,,,
4671,8000,45406,1.7437,0.0377,3.3357,4.029,0.0109,0.06,6.33,0.96,0.0,764.0,385,376,3,50,49,0,343.0,0.03,4.6e-05,31958.0,,,,
4672,8000,45423,1.7753,0.0399,3.3936,3.918,0.0125,0.07,16.15,0.96,0.0,798.0,409,382,7,51,48,1,329.0,0.04,4.6e-05,31939.0,,,,
4673,8000,45439,1.7843,0.0349,3.4222,3.929,0.0113,0.07,8.2,0.95,0.0,891.0,460,423,8,52,47,1,294.0,0.04,4.6e-05,31964.0,,,,
4674,8000,45456,1.8146,0.0348,3.4815,3.796,0.0113,0.07,6.54,0.95,0.0,847.0,407,438,2,48,52,0,309.0,0.04,4.6e-05,31955.0,,,,
4675,8000,45472,1.7908,0.0538,3.3979,3.94,0.0128,0.07,16.04,0.96,0.0,850.0,434,407,9,51,48,1,308.0,0.03,4.6e-05,31948.0,,,,
4676,8000,45489,1.8058,0.0535,3.4286,4.004,0.0154,0.08,9.06,0.95,0.0,854.0,438,412,4,51,48,0,307.0,0.03,4.6e-05,31951.0,,,,
4677,8000,45505,1.752,0.0243,3.3784,3.91,0.01,0.07,9.71,0.96,0.0,757.0,375,378,4,50,50,1,346.0,0.04,4.6e-05,31984.0,,,,
4678,8000,45522,1.747,0.0294,3.3597,4.029,0.0149,0.08,7.36,0.96,0.0,846.0,417,421,8,49,50,1,310.0,0.03,4.6e-05,32014.0,,,,
4679,8000,45538,1.7944,0.0554,3.4023,3.894,0.0117,0.08,6.8,0.95,0.0,847.0,393,448,6,46,53,1,309.0,0.02,4.6e-05,31952.0,,,,
4680,8000,45555,1.7796,0.0393,3.4039,3.819,0.0125,0.08,6.23,0.95,0.0,870.0,398,464,8,46,53,1,301.0,0.03,4.6e-05,32020.0,,,,
4681,8000,45572,1.8538,0.0487,3.534,3.93,0.0197,0.09,5.31,0.93,0.0,842.0,410,428,4,49,51,0,311.0,0.04,4.6e-05,30766.0,,,,
4682,8000,45588,1.8212,0.038,3.491,4.061,0.0127,0.08,6.07,0.94,0.0,778.0,407,360,11,52,46,1,337.0,0.04,4.6e-05,31924.0,,,,
4683,8000,45605,1.7953,0.0331,3.4487,4.059,0.0152,0.08,6.57,0.94,0.0,808.0,387,413,8,48,51,1,324.0,0.03,4.6e-05,31989.0,,,,
4684,8000,45621,1.8139,0.0181,3.515,3.986,0.0142,0.08,4.99,0.94,0.0,939.0,480,449,10,51,48,1,279.0,0.04,4.6e-05,31925.0,,,,
4685,8000,45638,1.8436,0.0084,3.5938,3.954,0.0103,0.08,12.32,0.94,0.0,881.0,431,449,1,49,51,0,298.0,0.02,4.6e-05,31994.0,,,,
4686,8000,45654,1.822,-0.002,3.5707,3.871,0.0099,0.08,9.89,0.94,0.0,839.0,410,429,0,49,51,0,312.0,0.03,4.6e-05,31934.0,,,,
4687,8000,45671,1.8321,0.0325,3.521,3.789,0.0139,0.09,16.81,0.94,0.0,850.0,423,426,1,50,50,0,308.0,0.03,4.6e-05,31931.0,,,,
4688,8000,45687,1.809,-0.0034,3.5466,3.785,0.0087,0.07,10.82,0.94,0.0,877.0,439,435,3,50,50,0,299.0,0.02,4.6e-05,31931.0,,,,
4689,8000,45704,1.8112,0.0217,3.5013,3.832,0.014,0.08,9.62,0.94,0.0,898.0,458,438,2,51,49,0,292.0,0.02,4.6e-05,31919.0,,,,
4690,8000,45720,1.8258,0.0182,3.5373,3.763,0.0127,0.08,7.9,0.94,0.0,851.0,451,397,3,53,47,0,308.0,0.03,4.6e-05,31922.0,,,,
4691,8000,45737,1.8322,0.0267,3.5339,3.806,0.0099,0.08,9.4,0.94,0.0,917.0,490,422,5,53,46,1,286.0,0.02,4.6e-05,31969.0,,,,
4692,8000,45753,1.8222,0.0239,3.519,3.777,0.0129,0.09,6.81,0.94,0.0,908.0,465,440,3,51,48,0,289.0,0.02,4.6e-05,31924.0,,,,
4693,8000,45770,1.8624,0.0223,3.6015,3.658,0.009,0.08,13.13,0.94,0.0,876.0,453,420,3,52,48,0,299.0,0.03,4.6e-05,31914.0,,,,
4694,8000,45786,1.7806,0.0073,3.4698,3.858,0.0106,0.07,7.05,0.95,0.0,926.0,455,467,4,49,50,0,283.0,0.01,4.6e-05,31928.0,,,,
4695,8000,45803,1.8278,0.0145,3.5497,3.822,0.0128,0.09,27.02,0.95,0.0,853.0,450,394,9,53,46,1,307.0,0.01,4.6e-05,31966.0,,,,
4696,8000,45819,1.7823,0.0121,3.4633,3.694,0.0117,0.08,11.78,0.95,0.0,875.0,432,432,11,49,49,1,300.0,0.02,4.6e-05,31919.0,,,,
4697,8000,45836,1.8082,0.0474,3.4444,3.792,0.0208,0.11,4.96,0.95,0.0,932.0,506,417,9,54,45,1,281.0,0.01,4.6e-05,31915.0,,,,
4698,8000,45852,1.8093,0.0347,3.4714,3.769,0.0152,0.09,6.04,0.95,0.0,931.0,480,447,4,52,48,0,282.0,0.02,4.6e-05,31914.0,,,,
4699,8000,45869,1.792,0.0407,3.426,3.87,0.0117,0.08,20.68,0.96,0.0,754.0,371,375,8,49,50,1,348.0,0.01,4.6e-05,31931.0,66,0,446,13
4700,8000,45900,1.8043,0.0382,3.4582,3.845,0.0115,0.08,16.69,0.96,0.0,804.0,383,402,19,48,50,2,326.0,0.01,4.6e-05,32065.0,,,,
4701,8000,45917,1.8166,0.0389,3.4815,3.957,0.0156,0.1,8.14,0.95,0.0,822.0,424,375,23,52,46,3,319.0,0.01,4.6e-05,30780.0,,,,
4702,8000,45934,1.8072,0.0322,3.4755,3.907,0.0122,0.08,12.41,0.95,0.0,822.0,434,368,20,53,45,2,319.0,0.03,4.6e-05,32002.0,,,,
4703,8000,45950,1.7937,0.0301,3.4539,4.032,0.0105,0.08,6.75,0.94,0.0,794.0,410,370,14,52,47,2,330.0,0.02,4.6e-05,31954.0,,,,
4704,8000,45967,1.7834,0.0354,3.4204,3.982,0.0108,0.08,7.73,0.95,0.0,734.0,408,319,7,56,43,1,357.0,0.02,4.6e-05,31960.0,,,,
4705,8000,45983,1.7839,0.0262,3.4388,4.001,0.0099,0.07,16.08,0.95,0.0,683.0,327,344,12,48,50,2,384.0,0.02,4.6e-05,31959.0,,,,
4706,8000,46000,1.8023,0.0284,3.4709,3.914,0.0099,0.08,14.16,0.94,0.0,802.0,377,407,18,47,51,2,327.0,0.02,4.6e-05,31946.0,,,,
4707,8000,46016,1.8148,0.0375,3.4779,3.891,0.0133,0.09,5.96,0.94,0.0,843.0,403,429,11,48,51,1,311.0,0.01,4.6e-05,31948.0,,,,
4708,8000,46033,1.8424,0.0333,3.5408,3.782,0.0128,0.1,6.63,0.94,0.0,906.0,459,441,6,51,49,1,289.0,0.02,4.6e-05,32001.0,,,,
4709,8000,46049,1.8508,0.0375,3.5498,3.864,0.0103,0.08,12.61,0.95,0.0,927.0,456,468,3,49,50,0,283.0,0.01,4.6e-05,31969.0,,,,
4710,8000,46065,1.8208,0.0188,3.527,3.859,0.0111,0.08,15.77,0.95,0.0,918.0,430,483,5,47,53,1,286.0,0.02,4.6e-05,31932.0,,,,
4711,8000,46082,1.8397,0.0189,3.5643,3.837,0.0082,0.07,20.82,0.95,0.0,802.0,389,404,9,49,50,1,327.0,0.02,4.6e-05,31936.0,,,,
4712,8000,46098,1.7586,0.0135,3.4133,3.913,0.009,0.07,10.15,0.96,0.0,760.0,401,352,7,53,46,1,345.0,0.02,4.6e-05,32005.0,,,,
4713,8000,46115,1.7758,0.0312,3.4122,3.864,0.0103,0.08,12.47,0.95,0.0,766.0,390,366,10,51,48,1,342.0,0.02,4.6e-05,31955.0,,,,
