iteration,total_iterations,elapsed_seconds,loss,pg_loss,vf_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,reward,episodes,wins,losses,draws,win_pct,loss_pct,draw_pct,episode_length,cities,lr,sps,eval_wins,eval_losses,eval_draws,eval_win_pct
3096,8000,19003,1.8077,0.0057,3.5317,4.655,0.009,0.08,2.84,0.92,0.0,959.0,451,502,6,47,52,1,273.0,0.02,7.2e-05,31846.0,,,,
3097,8000,19020,1.8285,0.0075,3.5691,4.543,0.0092,0.08,3.42,0.93,0.0,967.0,447,511,9,46,53,1,271.0,0.02,7.2e-05,31831.0,,,,
3098,8000,19036,1.8587,0.0093,3.6239,4.372,0.01,0.09,3.07,0.92,0.0,1043.0,532,510,1,51,49,0,251.0,0.02,7.2e-05,31850.0,,,,
3099,8000,19053,1.8755,0.0124,3.6511,4.355,0.0096,0.09,3.89,0.91,0.0,1023.0,521,500,2,51,49,0,256.0,0.02,7.2e-05,31830.0,125,0,387,24
3100,8000,19084,1.8638,0.0312,3.5901,4.37,0.0091,0.08,3.65,0.93,0.0,988.0,496,492,0,50,50,0,265.0,0.02,7.2e-05,31984.0,,,,
3101,8000,19102,1.8337,0.0227,3.5496,4.651,0.0114,0.09,3.17,0.92,0.0,877.0,448,426,3,51,49,0,299.0,0.02,7.2e-05,30694.0,,,,
3102,8000,19118,1.7676,0.0077,3.4487,4.771,0.0103,0.09,2.92,0.93,0.0,724.0,385,333,6,53,46,1,362.0,0.02,7.2e-05,31884.0,,,,
3103,8000,19135,1.7331,0.0252,3.3455,4.881,0.0086,0.08,3.04,0.94,0.0,643.0,355,283,5,55,44,1,408.0,0.02,7.2e-05,31816.0,,,,
3104,8000,19151,1.6935,0.0186,3.2802,4.964,0.0094,0.08,2.94,0.94,0.0,650.0,370,274,6,57,42,1,403.0,0.04,7.2e-05,31857.0,,,,
3105,8000,19168,1.7133,0.0294,3.2977,4.826,0.0094,0.08,2.91,0.93,0.0,663.0,314,320,29,47,48,4,395.0,0.04,7.2e-05,31852.0,,,,
3106,8000,19184,1.6947,0.0229,3.2737,4.872,0.0094,0.08,2.75,0.94,0.0,691.0,377,290,24,55,42,3,379.0,0.03,7.2e-05,31858.0,,,,
3107,8000,19201,1.6818,0.0236,3.2466,4.956,0.0083,0.08,3.51,0.94,0.0,610.0,321,266,23,53,44,4,430.0,0.03,7.2e-05,31846.0,,,,
3108,8000,19217,1.6561,0.0234,3.1958,4.937,0.0078,0.07,3.62,0.94,0.0,576.0,294,257,25,51,45,4,455.0,0.02,7.2e-05,31902.0,,,,
3109,8000,19234,1.6724,0.0234,3.2274,4.831,0.0076,0.08,3.63,0.94,0.0,590.0,311,241,38,53,41,6,444.0,0.03,7.2e-05,31895.0,,,,
3110,8000,19250,1.6684,0.0268,3.2123,4.871,0.0079,0.07,3.44,0.94,0.0,622.0,346,252,24,56,41,4,421.0,0.03,7.2e-05,31853.0,,,,
3111,8000,19267,1.6768,0.0266,3.2301,4.876,0.0076,0.07,5.32,0.94,0.0,634.0,325,273,36,51,43,6,413.0,0.03,7.2e-05,31900.0,,,,
3112,8000,19283,1.7018,0.0312,3.271,4.866,0.0075,0.07,3.16,0.94,0.0,674.0,352,300,22,52,45,3,389.0,0.01,7.2e-05,31866.0,,,,
3113,8000,19300,1.6775,0.0259,3.2336,4.858,0.0088,0.08,3.08,0.95,0.0,671.0,361,286,24,54,43,4,391.0,0.03,7.2e-05,31859.0,,,,
3114,8000,19316,1.6883,0.0217,3.2646,4.998,0.0083,0.07,4.03,0.94,0.0,675.0,343,310,22,51,46,3,388.0,0.01,7.2e-05,31916.0,,,,
3115,8000,19333,1.7032,0.0246,3.2879,4.935,0.008,0.07,3.99,0.94,0.0,672.0,322,338,12,48,50,2,390.0,0.02,7.2e-05,31900.0,,,,
3116,8000,19349,1.74,0.0245,3.3613,4.854,0.0095,0.08,3.18,0.94,0.0,761.0,378,367,16,50,48,2,344.0,0.01,7.2e-05,31861.0,,,,
3117,8000,19366,1.7563,0.0145,3.4129,4.777,0.0092,0.08,2.77,0.93,0.0,852.0,412,424,16,48,50,2,308.0,0.02,7.2e-05,31873.0,,,,
3118,8000,19382,1.7853,0.0212,3.4573,4.748,0.0102,0.09,2.76,0.94,0.0,899.0,465,427,7,52,47,1,292.0,0.01,7.2e-05,31866.0,,,,
3119,8000,19399,1.7667,0.008,3.4453,4.659,0.0085,0.08,4.18,0.94,0.0,834.0,423,405,6,51,49,1,314.0,0.01,7.2e-05,31864.0,,,,
3120,8000,19415,1.7993,0.0069,3.5124,4.627,0.0085,0.08,3.24,0.94,0.0,975.0,519,454,2,53,47,0,269.0,0.01,7.2e-05,31848.0,,,,
3121,8000,19432,1.9073,0.0457,3.6506,4.587,0.0108,0.09,3.09,0.92,0.0,1000.0,494,505,1,49,50,0,262.0,0.01,7.2e-05,30711.0,,,,
3122,8000,19449,1.8859,0.0353,3.6282,4.533,0.0092,0.08,4.14,0.92,0.0,991.0,493,496,2,50,50,0,265.0,0.02,7.2e-05,31843.0,,,,
3123,8000,19466,1.8908,0.0257,3.6564,4.407,0.0092,0.08,3.72,0.92,0.0,1100.0,581,518,1,53,47,0,238.0,0.02,7.2e-05,31834.0,,,,
3124,8000,19482,1.8914,0.0147,3.6807,4.468,0.0099,0.09,3.01,0.92,0.0,1140.0,583,556,1,51,49,0,230.0,0.03,7.2e-05,31787.0,,,,
3125,8000,19499,1.9114,0.0234,3.702,4.316,0.0096,0.09,2.84,0.91,0.0,1182.0,584,597,1,49,51,0,222.0,0.03,7.2e-05,31792.0,,,,
3126,8000,19515,1.8896,0.0035,3.6976,4.263,0.0089,0.09,3.31,0.91,0.0,1153.0,560,591,2,49,51,0,227.0,0.03,7.2e-05,31789.0,,,,
3127,8000,19532,1.8843,0.007,3.6805,4.327,0.0092,0.09,3.75,0.91,0.0,1122.0,574,548,0,51,49,0,234.0,0.02,7.2e-05,31861.0,,,,
3128,8000,19548,1.9002,0.0181,3.6898,4.325,0.0077,0.08,4.19,0.91,0.0,1142.0,569,571,2,50,50,0,230.0,0.03,7.1e-05,31782.0,,,,
3129,8000,19565,1.8988,0.0144,3.6947,4.354,0.0086,0.08,3.95,0.91,0.0,1154.0,548,606,0,47,53,0,227.0,0.02,7.1e-05,31782.0,,,,
3130,8000,19581,1.8609,0.0165,3.6149,4.392,0.0092,0.08,4.46,0.92,0.0,1101.0,535,564,2,49,51,0,238.0,0.02,7.1e-05,31785.0,,,,
3131,8000,19598,1.813,0.0194,3.5137,4.452,0.0085,0.08,3.88,0.93,0.0,980.0,481,499,0,49,51,0,267.0,0.01,7.1e-05,31847.0,,,,
3132,8000,19615,1.7888,0.0128,3.4795,4.629,0.0081,0.07,4.69,0.93,0.0,932.0,477,455,0,51,49,0,281.0,0.01,7.1e-05,31779.0,,,,
3133,8000,19631,1.7835,0.0218,3.451,4.637,0.0086,0.08,4.31,0.93,0.0,832.0,420,411,1,50,49,0,315.0,0.01,7.1e-05,31853.0,,,,
3134,8000,19648,1.7891,0.0089,3.4875,4.557,0.008,0.08,4.56,0.93,0.0,859.0,431,422,6,50,49,1,305.0,0.02,7.1e-05,31781.0,,,,
3135,8000,19664,1.872,0.0168,3.6371,4.542,0.0094,0.08,24.97,0.92,0.0,908.0,443,459,6,49,51,1,289.0,0.02,7.1e-05,31783.0,,,,
3136,8000,19681,1.8604,0.0293,3.5886,4.496,0.0076,0.07,10.49,0.93,0.0,903.0,428,467,8,47,52,1,290.0,0.01,7.1e-05,31791.0,,,,
3137,8000,19697,1.8047,0.0272,3.4813,4.521,0.0105,0.09,4.37,0.93,0.0,943.0,497,444,2,53,47,0,278.0,0.02,7.1e-05,31787.0,,,,
3138,8000,19714,1.7855,0.0254,3.4464,4.492,0.0091,0.08,4.7,0.93,0.0,925.0,480,443,2,52,48,0,283.0,0.01,7.1e-05,31857.0,,,,
3139,8000,19730,1.8281,0.0223,3.5372,4.422,0.0124,0.1,4.46,0.93,0.0,1035.0,572,461,2,55,45,0,253.0,0.02,7.1e-05,31795.0,,,,
3140,8000,19747,1.7822,0.0208,3.4483,4.438,0.0105,0.09,4.77,0.94,0.0,956.0,526,430,0,55,45,0,274.0,0.01,7.1e-05,31776.0,,,,
3141,8000,19764,1.8427,0.0294,3.5528,4.567,0.0114,0.09,5.41,0.92,0.0,939.0,483,455,1,51,48,0,279.0,0.01,7.1e-05,30703.0,,,,
3142,8000,19781,1.8135,0.0434,3.4669,4.631,0.0117,0.09,4.27,0.93,0.0,865.0,418,446,1,48,52,0,303.0,0.02,7.1e-05,31849.0,,,,
3143,8000,19797,1.8099,0.0336,3.48,4.685,0.0081,0.07,6.37,0.92,0.0,868.0,390,474,4,45,55,0,302.0,0.02,7.1e-05,31843.0,,,,
3144,8000,19814,1.7814,0.0312,3.4282,4.71,0.0107,0.08,4.34,0.92,0.0,864.0,342,518,4,40,60,0,303.0,0.02,7.1e-05,31841.0,,,,
3145,8000,19830,1.7913,0.024,3.4621,4.674,0.0095,0.08,8.67,0.93,0.0,843.0,380,451,12,45,53,1,311.0,0.03,7.1e-05,31823.0,,,,
3146,8000,19847,1.7919,0.0307,3.4494,4.62,0.0104,0.08,4.41,0.93,0.0,902.0,409,480,13,45,53,1,291.0,0.03,7.1e-05,31837.0,,,,
3147,8000,19863,1.771,0.0144,3.4402,4.666,0.0113,0.09,3.9,0.93,0.0,911.0,452,440,19,50,48,2,288.0,0.03,7.1e-05,31838.0,,,,
3148,8000,19880,1.7588,0.0176,3.4096,4.657,0.0111,0.08,4.14,0.94,0.0,864.0,425,413,26,49,48,3,303.0,0.02,7.1e-05,31845.0,,,,
3149,8000,19896,1.7836,0.0137,3.466,4.612,0.0108,0.08,5.21,0.92,0.0,874.0,441,422,11,50,48,1,300.0,0.02,7.1e-05,31841.0,181,0,331,35
3150,8000,19928,1.7751,0.0167,3.4432,4.587,0.0111,0.08,3.67,0.92,0.0,863.0,400,446,17,46,52,2,304.0,0.02,7.1e-05,32001.0,,,,
3151,8000,19944,1.7685,0.0149,3.4335,4.58,0.0096,0.08,3.93,0.93,0.0,804.0,372,418,14,46,52,2,326.0,0.02,7.1e-05,31841.0,,,,
3152,8000,19961,1.7638,0.0264,3.4014,4.648,0.0104,0.08,3.55,0.93,0.0,865.0,400,453,12,46,52,1,303.0,0.02,7.1e-05,31896.0,,,,
3153,8000,19977,1.7556,0.0318,3.3748,4.706,0.0104,0.07,5.07,0.93,0.0,821.0,377,432,12,46,53,1,319.0,0.02,7.1e-05,31891.0,,,,
3154,8000,19994,1.7602,0.0201,3.4075,4.67,0.011,0.08,3.41,0.93,0.0,843.0,435,395,13,52,47,2,311.0,0.03,7.1e-05,31848.0,,,,
3155,8000,20010,1.7617,0.0233,3.4035,4.642,0.0096,0.07,4.56,0.94,0.0,844.0,426,401,17,50,48,2,311.0,0.02,7.1e-05,31837.0,,,,
3156,8000,20027,1.7563,0.0314,3.3768,4.666,0.0119,0.08,4.29,0.93,0.0,845.0,384,448,13,45,53,2,310.0,0.01,7.1e-05,31900.0,,,,
3157,8000,20043,1.7277,0.0301,3.323,4.713,0.0089,0.07,5.12,0.94,0.0,781.0,382,378,21,49,48,3,336.0,0.02,7.1e-05,31859.0,,,,
3158,8000,20060,1.7537,0.0415,3.3518,4.646,0.0084,0.07,7.95,0.94,0.0,797.0,394,388,15,49,49,2,329.0,0.03,7.1e-05,31842.0,,,,
3159,8000,20076,1.724,0.0257,3.323,4.586,0.0125,0.09,3.95,0.94,0.0,771.0,408,353,10,53,46,1,340.0,0.03,7.1e-05,31891.0,,,,
3160,8000,20093,1.7579,0.0322,3.3775,4.564,0.0101,0.08,4.3,0.94,0.0,869.0,442,416,11,51,48,1,302.0,0.02,7.1e-05,31845.0,,,,
3161,8000,20110,1.8037,0.0129,3.5086,4.63,0.0156,0.11,2.95,0.91,0.0,878.0,419,452,7,48,51,1,299.0,0.03,7.1e-05,30710.0,,,,
3162,8000,20127,1.746,0.003,3.415,4.849,0.0111,0.09,2.89,0.9,0.0,761.0,335,421,5,44,55,1,344.0,0.05,7.1e-05,31807.0,,,,
3163,8000,20143,1.6726,0.0085,3.2572,4.875,0.0104,0.08,3.51,0.93,0.0,602.0,277,324,1,46,54,0,435.0,0.07,7.1e-05,31809.0,,,,
3164,8000,20160,1.7312,0.0199,3.3513,4.811,0.0106,0.08,3.71,0.92,0.0,614.0,296,312,6,48,51,1,427.0,0.08,7.1e-05,31890.0,,,,
3165,8000,20176,1.6953,0.0102,3.2997,4.88,0.0097,0.07,7.95,0.93,0.0,638.0,325,303,10,51,47,2,411.0,0.06,7.1e-05,31807.0,,,,
3166,8000,20193,1.7729,0.0098,3.4563,4.996,0.0058,0.05,31.76,0.93,0.0,596.0,325,260,11,55,44,2,440.0,0.04,7.1e-05,31810.0,,,,
3167,8000,20209,1.6901,0.0003,3.3089,4.879,0.0039,0.04,13.03,0.94,0.0,627.0,300,309,18,48,49,3,418.0,0.03,7.1e-05,31867.0,,,,
3168,8000,20226,1.6736,0.0055,3.2654,4.856,0.0095,0.07,6.01,0.94,0.0,677.0,317,340,20,47,50,3,387.0,0.04,7e-05,31808.0,,,,
3169,8000,20242,1.6653,0.0102,3.2396,4.835,0.0101,0.07,5.24,0.94,0.0,665.0,297,342,26,45,51,4,394.0,0.06,7e-05,31874.0,,,,
3170,8000,20259,1.717,0.015,3.3336,4.927,0.0094,0.06,20.5,0.94,0.0,627.0,295,308,24,47,49,4,418.0,0.06,7e-05,31812.0,,,,
3171,8000,20275,1.6627,0.0079,3.2388,4.878,0.0074,0.06,10.43,0.95,0.0,514.0,211,285,18,41,55,4,510.0,0.06,7e-05,31815.0,,,,
3172,8000,20292,1.6571,0.0081,3.2255,4.724,0.0085,0.07,8.91,0.95,0.0,557.0,219,310,28,39,56,5,471.0,0.06,7e-05,31887.0,,,,
3173,8000,20308,1.6442,0.0189,3.1783,4.76,0.0107,0.08,4.67,0.95,0.0,605.0,238,341,26,39,56,4,433.0,0.05,7e-05,31820.0,,,,
3174,8000,20325,1.6551,0.0151,3.2094,4.865,0.0123,0.09,3.67,0.94,0.0,615.0,262,332,21,43,54,3,426.0,0.03,7e-05,31805.0,,,,
3175,8000,20341,1.6205,0.0116,3.1482,4.994,0.0116,0.08,3.94,0.95,0.0,572.0,261,294,17,46,51,3,458.0,0.02,7e-05,31825.0,,,,
3176,8000,20358,1.6246,0.0094,3.1609,5.032,0.0109,0.07,3.73,0.95,0.0,609.0,269,323,17,44,53,3,430.0,0.02,7e-05,31874.0,,,,
3177,8000,20375,1.646,0.0056,3.2115,4.973,0.0095,0.07,4.07,0.94,0.0,633.0,266,345,22,42,55,3,414.0,0.03,7e-05,31876.0,,,,
3178,8000,20391,1.7083,0.0141,3.3165,4.77,0.0116,0.08,5.62,0.94,0.0,734.0,343,372,19,47,51,3,357.0,0.02,7e-05,31825.0,,,,
3179,8000,20408,1.6833,0.0032,3.2894,4.775,0.012,0.08,4.16,0.94,0.0,785.0,394,375,16,50,48,2,334.0,0.01,7e-05,31828.0,,,,
3180,8000,20424,1.7032,0.0014,3.3317,4.783,0.0135,0.08,3.84,0.94,0.0,775.0,387,370,18,50,48,2,338.0,0.02,7e-05,31810.0,,,,
3181,8000,20441,1.7677,0.0031,3.4566,4.685,0.0125,0.09,3.82,0.92,0.0,818.0,385,422,11,47,52,1,320.0,0.02,7e-05,30673.0,,,,
3182,8000,20458,1.7613,0.0107,3.4295,4.789,0.0131,0.09,3.64,0.92,0.0,852.0,406,436,10,48,51,1,308.0,0.03,7e-05,31881.0,,,,
3183,8000,20474,1.7609,0.0179,3.4134,4.699,0.0121,0.09,3.06,0.93,0.0,825.0,407,410,8,49,50,1,318.0,0.03,7e-05,31885.0,,,,
3184,8000,20491,1.7728,0.014,3.4448,4.732,0.0116,0.09,3.87,0.92,0.0,827.0,433,387,7,52,47,1,317.0,0.03,7e-05,31832.0,,,,
3185,8000,20507,1.7715,0.0053,3.4587,4.585,0.0122,0.09,4.24,0.92,0.0,896.0,468,424,4,52,47,0,293.0,0.03,7e-05,31814.0,,,,
3186,8000,20524,1.7949,0.0041,3.5082,4.523,0.01,0.08,4.28,0.92,0.0,905.0,454,436,15,50,48,2,290.0,0.03,7e-05,31837.0,,,,
3187,8000,20540,1.7953,0.0038,3.509,4.513,0.0136,0.09,3.82,0.92,0.0,979.0,493,478,8,50,49,1,268.0,0.04,7e-05,31862.0,,,,
3188,8000,20557,1.7768,0.0039,3.472,4.564,0.0101,0.08,4.69,0.93,0.0,842.0,407,429,6,48,51,1,311.0,0.02,7e-05,31827.0,,,,
3189,8000,20573,1.7382,0.0083,3.3853,4.557,0.0107,0.08,3.69,0.93,0.0,746.0,387,356,3,52,48,0,351.0,0.02,7e-05,31820.0,,,,
3190,8000,20590,1.7731,0.0232,3.4243,4.431,0.0134,0.09,3.01,0.93,0.0,796.0,395,399,2,50,50,0,329.0,0.02,7e-05,31860.0,,,,
3191,8000,20606,1.765,0.0035,3.4468,4.356,0.0108,0.09,3.07,0.93,0.0,838.0,433,403,2,52,48,0,313.0,0.03,7e-05,31882.0,,,,
3192,8000,20623,1.7366,-0.0108,3.419,4.425,0.0111,0.08,3.75,0.93,0.0,835.0,437,396,2,52,47,0,314.0,0.02,7e-05,31811.0,,,,
3193,8000,20640,1.7493,-0.0023,3.4276,4.405,0.0119,0.09,3.24,0.94,0.0,870.0,432,437,1,50,50,0,301.0,0.02,7e-05,31804.0,,,,
3194,8000,20656,1.7449,0.0008,3.4125,4.441,0.0093,0.08,3.64,0.94,0.0,817.0,426,391,0,52,48,0,321.0,0.03,7e-05,31821.0,,,,
3195,8000,20673,1.7568,0.0136,3.4105,4.421,0.0105,0.08,3.94,0.94,0.0,858.0,458,400,0,53,47,0,306.0,0.04,7e-05,31808.0,,,,
3196,8000,20689,1.7294,0.0131,3.357,4.48,0.0112,0.08,3.43,0.94,0.0,763.0,410,352,1,54,46,0,344.0,0.03,7e-05,31873.0,,,,
3197,8000,20706,1.7168,0.0101,3.3385,4.521,0.0117,0.09,3.44,0.94,0.0,768.0,403,362,3,52,47,0,341.0,0.03,7e-05,31822.0,,,,
3198,8000,20722,1.705,0.0037,3.3275,4.512,0.011,0.08,3.32,0.94,0.0,773.0,406,364,3,53,47,0,339.0,0.03,7e-05,31810.0,,,,
3199,8000,20739,1.6935,0.0229,3.2667,4.586,0.0091,0.07,4.28,0.95,0.0,698.0,379,318,1,54,46,0,376.0,0.03,7e-05,31892.0,103,1,408,20
3200,8000,20770,1.6873,0.0166,3.2659,4.467,0.0091,0.07,4.02,0.95,0.0,704.0,360,342,2,51,49,0,372.0,0.03,7e-05,32038.0,,,,
3201,8000,20787,1.7735,0.0351,3.4033,4.608,0.0113,0.08,4.9,0.93,0.0,720.0,389,325,6,54,45,1,364.0,0.02,7e-05,30739.0,,,,
3202,8000,20804,1.7522,0.0203,3.3895,4.543,0.0128,0.08,15.54,0.94,0.0,688.0,376,308,4,55,45,1,381.0,0.02,7e-05,31800.0,,,,
3203,8000,20820,1.6632,0.0135,3.2269,4.765,0.0088,0.07,11.23,0.94,0.0,557.0,295,259,3,53,46,1,471.0,0.02,7e-05,31814.0,,,,
3204,8000,20837,1.6567,0.0137,3.2144,4.859,0.0084,0.06,5.37,0.94,0.0,547.0,293,253,1,54,46,0,479.0,0.01,7e-05,31870.0,,,,
3205,8000,20853,1.6788,0.0139,3.2576,4.728,0.0097,0.07,5.79,0.94,0.0,559.0,267,287,5,48,51,1,469.0,0.03,7e-05,31791.0,,,,
3206,8000,20870,1.6687,0.0198,3.2279,4.835,0.0116,0.08,3.44,0.93,0.0,623.0,302,308,13,48,49,2,421.0,0.02,7e-05,31792.0,,,,
3207,8000,20887,1.6268,0.0154,3.1514,4.837,0.013,0.08,4.15,0.94,0.0,558.0,288,264,6,52,47,1,470.0,0.03,7e-05,31804.0,,,,
3208,8000,20903,1.6735,0.0244,3.2253,4.718,0.0133,0.09,3.84,0.93,0.0,585.0,306,277,2,52,47,0,448.0,0.02,7e-05,31797.0,,,,
3209,8000,20920,1.6816,0.015,3.2626,4.711,0.0116,0.08,3.69,0.93,0.0,646.0,357,278,11,55,43,2,406.0,0.03,6.9e-05,31806.0,,,,
3210,8000,20936,1.7164,0.0162,3.3285,4.723,0.0123,0.08,3.65,0.94,0.0,700.0,380,314,6,54,45,1,374.0,0.03,6.9e-05,31809.0,,,,
3211,8000,20953,1.7608,0.0133,3.4217,4.616,0.0127,0.09,4.11,0.93,0.0,851.0,423,425,3,50,50,0,308.0,0.01,6.9e-05,31785.0,,,,
3212,8000,20969,1.8005,0.0065,3.5139,4.5,0.0138,0.09,4.88,0.93,0.0,922.0,478,438,6,52,48,1,284.0,0.01,6.9e-05,31809.0,,,,
3213,8000,20986,1.7979,0.0212,3.4789,4.479,0.0117,0.09,2.93,0.94,0.0,896.0,452,444,0,50,50,0,293.0,0.01,6.9e-05,31814.0,,,,
3214,8000,21002,1.7944,0.0237,3.4678,4.504,0.011,0.08,3.37,0.94,0.0,921.0,507,408,6,55,44,1,285.0,0.02,6.9e-05,31809.0,,,,
3215,8000,21019,1.7754,0.0306,3.4157,4.555,0.0123,0.09,3.54,0.95,0.0,1024.0,534,490,0,52,48,0,256.0,0.03,6.9e-05,31810.0,,,,
3216,8000,21035,1.7922,0.0251,3.4603,4.528,0.0109,0.08,4.78,0.95,0.0,959.0,492,466,1,51,49,0,273.0,0.03,6.9e-05,31814.0,,,,
3217,8000,21052,1.7988,0.0262,3.4709,4.481,0.0105,0.08,5.69,0.94,0.0,916.0,441,473,2,48,52,0,286.0,0.02,6.9e-05,31840.0,,,,
3218,8000,21068,1.7832,0.0154,3.4603,4.377,0.0117,0.09,6.97,0.95,0.0,816.0,396,416,4,49,51,0,321.0,0.02,6.9e-05,31802.0,,,,
3219,8000,21085,1.7886,0.0246,3.4523,4.348,0.0126,0.09,8.82,0.94,0.0,838.0,391,444,3,47,53,0,313.0,0.02,6.9e-05,31849.0,,,,
3220,8000,21102,1.7213,0.0084,3.3515,4.501,0.0114,0.09,4.0,0.95,0.0,775.0,414,357,4,53,46,1,338.0,0.02,6.9e-05,31812.0,,,,
3221,8000,21119,1.7325,0.0218,3.3488,4.696,0.0096,0.08,4.53,0.94,0.0,604.0,301,303,0,50,50,0,434.0,0.02,6.9e-05,30671.0,,,,
3222,8000,21135,1.6419,0.0124,3.1876,4.882,0.0106,0.08,3.06,0.95,0.0,472.0,278,189,5,59,40,1,555.0,0.02,6.9e-05,31893.0,,,,
3223,8000,21152,1.6327,0.0208,3.153,4.942,0.0084,0.07,3.72,0.95,0.0,453.0,246,199,8,54,44,2,579.0,0.03,6.9e-05,31851.0,,,,
3224,8000,21168,1.6208,0.0139,3.1449,4.999,0.0084,0.07,3.93,0.95,0.0,459.0,233,209,17,51,46,4,571.0,0.03,6.9e-05,31857.0,,,,
3225,8000,21185,1.6056,0.0225,3.0988,5.083,0.0091,0.08,3.0,0.95,0.0,467.0,228,214,25,49,46,5,561.0,0.04,6.9e-05,31848.0,,,,
3226,8000,21201,1.6304,0.028,3.1375,4.967,0.0088,0.08,3.27,0.94,0.0,510.0,254,224,32,50,44,6,514.0,0.04,6.9e-05,31823.0,,,,
3227,8000,21218,1.6537,0.0252,3.1882,4.849,0.0086,0.08,3.5,0.94,0.0,511.0,276,210,25,54,41,5,513.0,0.05,6.9e-05,31899.0,,,,
3228,8000,21234,1.6961,0.028,3.2675,4.81,0.0103,0.09,5.03,0.94,0.0,593.0,302,259,32,51,44,5,442.0,0.04,6.9e-05,31843.0,,,,
3229,8000,21251,1.6815,0.0276,3.2392,4.71,0.0082,0.08,3.25,0.94,0.0,662.0,366,266,30,55,40,5,396.0,0.04,6.9e-05,31858.0,,,,
3230,8000,21267,1.7153,0.0269,3.3081,4.768,0.0094,0.09,3.18,0.94,0.0,653.0,373,254,26,57,39,4,401.0,0.06,6.9e-05,31826.0,,,,
3231,8000,21284,1.7515,0.025,3.3832,4.675,0.0077,0.08,12.68,0.94,0.0,713.0,381,310,22,53,43,3,368.0,0.07,6.9e-05,31834.0,,,,
3232,8000,21301,1.7338,0.0136,3.3684,4.551,0.0088,0.08,4.36,0.94,0.0,712.0,388,315,9,54,44,1,368.0,0.06,6.9e-05,31832.0,,,,
3233,8000,21317,1.6872,0.0063,3.2921,4.719,0.008,0.07,3.3,0.95,0.0,680.0,374,292,14,55,43,2,386.0,0.07,6.9e-05,31876.0,,,,
3234,8000,21334,1.7132,0.0186,3.3182,4.639,0.0089,0.08,3.58,0.94,0.0,710.0,387,310,13,55,44,2,369.0,0.06,6.9e-05,31817.0,,,,
3235,8000,21350,1.6546,0.0091,3.2238,4.772,0.0083,0.08,3.2,0.94,0.0,647.0,343,275,29,53,43,4,405.0,0.05,6.9e-05,31827.0,,,,
3236,8000,21367,1.6172,0.0073,3.152,4.854,0.0093,0.08,4.13,0.95,0.0,552.0,288,241,23,52,44,4,475.0,0.05,6.9e-05,31833.0,,,,
3237,8000,21383,1.6042,0.0063,3.1285,4.921,0.0073,0.07,3.81,0.95,0.0,552.0,286,243,23,52,44,4,475.0,0.06,6.9e-05,31847.0,,,,
3238,8000,21400,1.5989,0.0024,3.126,4.948,0.0079,0.07,3.43,0.95,0.0,564.0,284,247,33,50,44,6,465.0,0.08,6.9e-05,31835.0,,,,
3239,8000,21416,1.6302,-0.0001,3.1912,4.832,0.0085,0.07,3.35,0.94,0.0,599.0,298,262,39,50,44,7,438.0,0.07,6.9e-05,31838.0,,,,
3240,8000,21433,1.615,-0.0012,3.164,4.893,0.0096,0.07,3.53,0.95,0.0,581.0,310,244,27,53,42,5,451.0,0.06,6.9e-05,31864.0,,,,
3241,8000,21450,1.7092,0.006,3.3383,4.819,0.01,0.08,3.4,0.92,0.0,629.0,303,286,40,48,45,6,417.0,0.05,6.9e-05,30673.0,,,,
3242,8000,21467,1.7263,0.0075,3.3679,4.768,0.0086,0.07,5.42,0.92,0.0,651.0,343,278,30,53,43,5,403.0,0.06,6.9e-05,31841.0,,,,
3243,8000,21483,1.7043,0.0117,3.3143,4.686,0.0105,0.09,4.44,0.92,0.0,672.0,310,332,30,46,49,4,390.0,0.05,6.9e-05,31803.0,,,,
3244,8000,21500,1.6447,0.0054,3.2087,4.679,0.0091,0.07,3.85,0.94,0.0,548.0,290,218,40,53,40,7,478.0,0.05,6.9e-05,31810.0,,,,
3245,8000,21516,1.6369,0.0103,3.1835,4.713,0.01,0.08,3.02,0.93,0.0,541.0,287,225,29,53,42,5,485.0,0.06,6.9e-05,31877.0,,,,
3246,8000,21533,1.5882,0.0076,3.0928,4.758,0.0081,0.07,3.92,0.94,0.0,515.0,247,227,41,48,44,8,509.0,0.08,6.9e-05,31869.0,,,,
3247,8000,21549,1.6165,0.0064,3.1544,4.68,0.0074,0.06,10.08,0.94,0.0,474.0,219,211,44,46,45,9,553.0,0.08,6.9e-05,31818.0,,,,
3248,8000,21566,1.6198,0.015,3.1413,4.694,0.0082,0.07,5.1,0.94,0.0,510.0,212,260,38,42,51,7,514.0,0.08,6.9e-05,31810.0,,,,
3249,8000,21582,1.6229,0.0174,3.1456,4.832,0.009,0.08,3.89,0.94,0.0,564.0,246,262,56,44,46,10,465.0,0.05,6.9e-05,31804.0,121,1,390,24
3250,8000,21614,1.5859,0.015,3.0766,4.854,0.0075,0.07,5.13,0.94,0.0,479.0,205,229,45,43,48,9,547.0,0.03,6.9e-05,31950.0,,,,
3251,8000,21630,1.5648,0.0141,3.0362,4.963,0.0086,0.07,3.61,0.94,0.0,445.0,197,210,38,44,47,9,589.0,0.03,6.9e-05,31803.0,,,,
